id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
anstiftung_2875,anstiftung,DEU,"TV and gaming-related accessories",Renkforce,Dvd-Player,1999,Fixed,2711,2019-04-02,n.a.
anstiftung_2876,anstiftung,DEU,"Hi-Fi separates",RFT,Plattenspieler,????,Fixed,2711,2019-04-02,"Abschaltautomatik defekt"
anstiftung_2877,anstiftung,DEU,"Handheld entertainment device",Unknown,CD-Player,????,Fixed,2711,2019-04-02,"Kontakt SchalterKontakspray"
anstiftung_2878,anstiftung,DEU,Lamp,Unknown,Lampe,????,Fixed,2711,2019-04-02,"Schalter gewechselt"
anstiftung_2879,anstiftung,DEU,Toaster,Severin,Toaster,2011,Fixed,2711,2019-04-02,"e-mAGNET wACKLER"
anstiftung_2881,anstiftung,DEU,Misc,Unknown,Grabelgabel,????,Fixed,2711,2019-04-02,gerichtet
anstiftung_2882,anstiftung,DEU,"Small home electrical",Gardena,Wasserpumpe,2017,Repairable,2711,2019-04-03,undicht
anstiftung_2883,anstiftung,DEU,"Small kitchen item","Russell Hobbs",Kaffeemaschine,????,Repairable,2711,2019-04-03,"Thermosicherung defekt"
anstiftung_2884,anstiftung,DEU,Battery/charger/adapter,Apple,"Laptop Ladekabel",2012,Fixed,2711,2019-04-03,Kabelbruch
anstiftung_2885,anstiftung,DEU,Laptop,Lenovo,"laptop Lenovo Z360",2011,Fixed,2711,2019-04-03,"Stürzt immer abWärmeleitpaste erneuern"
anstiftung_2886,anstiftung,DEU,"Decorative or safety lights",Unknown,"Auto mit Leuchtpfeil",????,Fixed,2711,2019-04-03,"Platine des Leuchtpfeils durchmessen"
anstiftung_2887,anstiftung,DEU,"Sewing machine",Fif,Nähmaschine,2009,Fixed,2711,2019-04-03,"Greifer einstellen und befestigen"
anstiftung_2888,anstiftung,DEU,"Small kitchen item",Silvercrest,Mixer,????,Fixed,2711,2019-04-03,n.a.
anstiftung_2890,anstiftung,DEU,Kettle,Severin,"Wasserkocher WK 3360",????,"End of life",5073,2019-04-04,"Ein kaputter Temperaturschalter war der Grund, warum der Wasserkocher kalt blieb. Ein neuer wäre im Verhältnis zum Anschaffungspreis des Kochers allerdings zu teuer, weshalb sich die Ersatzteilbeschaffung nicht lohnt und das Teil somit auf dem Schrott landet."
anstiftung_2891,anstiftung,DEU,Lamp,"Fabas Luce","Stehlampe 2033-10",????,Repairable,5073,2019-04-04,"Fortsetzung der Reparatur. In der Elektronik fanden wir einen kaputten 120k-Widerstand, für den der Gast nun erstmal Ersatz beschaffen muss."
anstiftung_2892,anstiftung,DEU,"Hair & Beauty item",Unknown,"Glätteisen 666",????,Repairable,5073,2019-04-04,"Ein Glätteisen asiatischer Bauart wurde nicht mehr warm. - zwei Kabelbrüche innerhalb der Netzzuleitung am Stecker und am KnickschutzEin neues Netzkabel mit Stecker war bereits zur Hand. Um die Knickschutztülle des alten Kabels weiternutzen und auf das neue aufziehen zu können, muss diese allerdings erst einmal aufgebohrt werden. Der Gast erledigt dies bis zum nächsten Mal, sodass wir das Kabel dann gemeinsam anschließen können."
anstiftung_2893,anstiftung,DEU,Kettle,Philips,"Wasserkocher HD4685",????,Repairable,5073,2019-04-04,"Wasserkocher blieb kalt, Ursache eine oxidierter Mikrotaster. Gast versorgt Ersatzteil"
anstiftung_2894,anstiftung,DEU,Mobile,Doogee,S60,????,Repairable,5073,2019-04-04,"Nach einem Sturz zeigte ein „S60“ Smartphone von Doogee auf einmal keine Funktion mehr. Es ließ sich nicht einschalten und lediglich die Lade-LED leuchtete, wenn man es mit dem Ladegerät verband. Nachdem der Besitzer das Telefon zerlegt hatte, testeten wir zuerst den Akku, da dieser erfahrungsgemäß häufig die Ursache solcher Fehlerbilder ist. Tatsächlich diagnostizierten wir dann auch dessen Defekt - hier muss also erst ein neuer Lithium-Ionen-Akku beschafft werden. Beim nächsten Mal geht's dann mit dem Aus"
anstiftung_2900,anstiftung,DEU,"Decorative or safety lights",Unknown,Schwippbogen,????,Fixed,5073,2019-04-04,"Die Besitzerin hatte über 10 Glühlampen dabei, aber welche fünf davon sind ganz?Wir fanden genau die fünf Stück, die wir für den Schwippbogen brauchten"
anstiftung_2901,anstiftung,DEU,"Small kitchen item",Quigg,"Standmixer WKNF 6670/2017",????,Fixed,5073,2019-04-04,"Deckelaufsatz nach Reinigung falsch zusammengesetzt. Dadurch wurde ein Betätiger für den Sicherheitsschalter im Unterteil nicht betätigt.Richtig zusammengesetzt, mixte das Teil wie gewünscht."
anstiftung_2902,anstiftung,DEU,Toy,Unknown,"Kinderspielzeug - Schlange",1984,Fixed,5073,2019-04-04,"Schlange aus mehreren, beweglich miteinander verbundenen Holzgliedern, bei der das Kopfstück abgerissen und der Körper an einer Stelle durchtrennt war. Mit etwas mitgebrachtem Zwirn und Zweikomponentenkleber fügten wir die Teile wieder zusammen. Ob die Schlange in Zukunft aber noch als Spielzeug taugt, ist eher fraglich, da die reparierten Gelenke nicht sonderlich belastbar sein dürften."
anstiftung_2903,anstiftung,DEU,Laptop,HP,"Notebook G62",????,Fixed,5073,2019-04-04,"Das G62 Notebook, bei dem wir letzte Woche eine defekte Grafikkarte und Probleme mit der Entwärmung festgestellt hatten, wurde wieder vorgestellt. Während der Zerlegung wurden Kühlkörper und Lüftungswege gründlich von Staub und Schmutz gereinigt und neue Wärmeleitpaste auf der CPU appliziert. Der defekte Grafikprozessor hingegen konnte durch Umlöten zweier Konfigurationswiderstände auf dem Mainboard deaktiviert werden. Nach einem Treiberupdate funktionierte das Notebook wieder tadellos. Lediglich einen neue"
anstiftung_2904,anstiftung,DEU,Battery/charger/adapter,Samsung,USB-Ladegerät,????,Fixed,5073,2019-04-04,"An einem Samsung USB-Telefon-Ladegerät funktionierte der Ladebetrieb nur manchmal. - Kabelbruch am Mikro-USB-Stecker- Kabel wurde am Stecker abgeschnitten und neu angeschlossen, was dank der Schneidklemm-Verbindung problemlos und ohne Löten möglich war."
anstiftung_2905,anstiftung,DEU,Laptop,Samsung,"Notebook NP900X3A",????,Fixed,5073,2019-04-04,"Am Notebook gab es gleich mehrer Fehler: - Netzteilbuchse war ins Gehäuse gerutscht - damit keine Spannung und kein Laden des Akkus möglich  Nachdem der Befestigung der Buchse - keine Ladung mit dem mitgebrachte Netzteil möglich- nicht das Original-Netzteil und hatte auch einen falscher Hohlstecker. Wir baten die Besitzerin, zu Hause noch einmal nach dem passenden Netzteil zu suchen und das Notebook damit auszuprobieren."
anstiftung_2906,anstiftung,DEU,Lamp,Unknown,"Deckenfluter 8570D",????,Fixed,5073,2019-04-04,"Dimmer nach anfänglich nur sporadischen Aussetzern nun völlig ohne FunktionUrsache: defekter TriacAustausch des Bauteils und Reinigung der Kontakte in der Halogen-Stablampenfassung"
anstiftung_2907,anstiftung,DEU,Toy,Fisher,"Lernspaß-Hündchen CDL23",????,Fixed,5073,2019-04-04,"Dieses kleine Plüschtier verfügte über eingebaute LEDs und ein Sprachmodul, das mittels verschiedener Taster in Händen, Füßen, dem Bauch und den Ohren aktiviert werden konnte. Ein Drücken am rechten Ohr blieb seit Kurzem jedoch ohne Funktion. Hier hatte sich der Kontakt vom eingebauten Taster gelöst und musste nur neu angelötet werden. Dank tatkräftiger Unterstützung mit Nadel und Faden durch eine Besucherin waren ein Auftrennen der Naht und das anschließende Vernähen kein Problem."
anstiftung_2908,anstiftung,DEU,"Hair & Beauty item","Efalock Professional Tools","Lockenstab Curls Up 70481/1",????,Fixed,5073,2019-04-04,"Am Griff des Lockenstabes war das Gehäuse infolge zweier gebrochener Schraubendome im Inneren aufgegangen. Eine der beiden Schrauben konnte problemlos wieder eingedreht werden. Der andere Schraubendom war jedoch komplett abgerissen und ließ sich auch nicht einkleben; Zur Sicherheit wurde daher das restliche Griffstück mit Isolierband umwickelt."
anstiftung_2909,anstiftung,DEU,Vacuum,Vorwerk,"Bodenstaubsauger Kobold VK 135-1",????,Fixed,5073,2019-04-04,"Nach einem Zusammenbau klemmte die Rastfunktion für den Saugaufsatz.Nach einer erneuten Zerlegung und dem korrekten Zusammenbau ist jetzt alles an seinem Platz und gängig wie zuvor."
anstiftung_2910,anstiftung,DEU,"Hair & Beauty item",Buthe,"Reisehaartrockner Art.-Nr. 138511",????,Fixed,5073,2019-04-04,"keinerlei Regung. Es hatte sich ein Ende der Heizwicklung, die als Vorwiderstand für die Motorspeisung fungiert, aus dem Presskontakt gelöst. Es gelang uns, den Heizdraht einzufädeln und wieder mit dem Kontakt zu verpressen, was dem Föhn schließlich seine alte Puste zurückgab."
anstiftung_2911,anstiftung,DEU,"Small kitchen item",Braun,"Handrührgerät multimix 4642",????,Fixed,5073,2019-04-04,"Im Lastbetrieb machte das Handrührgerät immer gleich schlapp und das Rührwerk stoppte abrupt. Der Besitzer zerlegte und untersuchte das Gerät eigenständig und entdeckte im Getriebe dann auch ein lockeres Zahnrad, dessen Presspassung ausgeleiert war und das sich deshalb von der Motorwelle zu lösen begann. Wir halfen ihm, es mit Zweikomponentenkleber wieder zu befestigen, und assistierten noch beim Zusammenbau. Wenn der Klebstoff vollständig ausgehärtet ist, sollte das Teil auch wieder größere Herausforderung"
anstiftung_2912,anstiftung,DEU,"Handheld entertainment device",Unknown,"GB Boy GBC-406",????,Fixed,5073,2019-04-04,"Gameboy stürzt laufend ab und startet neu.Ursache: Batterien zu schwach. Nach dem Einsatz neuer Batterien und auch im Betrieb mit einem externen Netzteil gab es keine Probleme."
anstiftung_2913,anstiftung,DEU,Headphones,Unknown,Headset,????,Fixed,5073,2019-04-04,"Wackelkontakt am Klinkenstecker.Neuen Austauschstecker hatte der Besucher mit.Einweisung in Lötstation und selbstädige Reparatur des Gastes"
anstiftung_2914,anstiftung,DEU,"Portable radio",Telefunken,"Transistorradio Partner 200",????,Fixed,5073,2019-04-04,"Fehler: kein Senderempfang mehr möglich und bei dem auch die Lautstärke viel zu gering war.Reinigung des oxidierten Kontakts am UKW/MW-Umschalter - die unsichere Verbindung an dieser Stelle bewirkte ständiges Rauschen und störende Knackgeräusche. Kaum war der Schalter gereinigt, empfing man auch wieder Töne aus dem Äther."
anstiftung_2915,anstiftung,DEU,"Hair & Beauty item",Braun,"Zahnbürste Oral B",????,Fixed,5073,2019-04-04,"Die Zahnbürste hatte Einschaltprobleme.Ursache ein oxidierten Mikrotaster. Nachdem dieser mit etwas Kontaktspray behandelt und gründlich gereinigt war, traten keine Schwierigkeiten mehr auf."
anstiftung_2916,anstiftung,DEU,Toy,Unknown,"Mercedes Spielzeugauto",????,Fixed,6865,2019-04-05,"fährt nicht"
anstiftung_2917,anstiftung,DEU,"Portable radio",Unknown,"Internet Radio",????,Repairable,5457,2019-04-06,"Schaltet nicht ein"
anstiftung_2918,anstiftung,DEU,Tablet,Unknown,Navi,????,"End of life",5457,2019-04-06,"keine Displayanzeige / defekt"
anstiftung_2919,anstiftung,DEU,"Small kitchen item",Unknown,Kaffeemaschine,????,Unknown,5457,2019-04-06,"Schalter defekt?"
anstiftung_2920,anstiftung,DEU,Laptop,Unknown,Laptop,????,Unknown,5457,2019-04-06,defekt
anstiftung_2921,anstiftung,DEU,"Handheld entertainment device",Unknown,CD-Player,????,Repairable,5457,2019-04-06,"Liest die CD nicht ein."
anstiftung_2922,anstiftung,DEU,"Hair & Beauty item",Unknown,Fön,????,Repairable,5457,2019-04-06,defekt
anstiftung_2923,anstiftung,DEU,"Handheld entertainment device",Unknown,Diaprojektor,????,Fixed,5457,2019-04-06,"Kassetten klemmen"
anstiftung_2924,anstiftung,DEU,"Small kitchen item",Unknown,Bügelstation,????,Fixed,5457,2019-04-06,"Kein Dampf (Pumpe?)"
anstiftung_2925,anstiftung,DEU,"Power tool",Proxxon,Bohrmaschine,2004,Fixed,5457,2019-04-06,"Defekt! Sicherung?"
anstiftung_2926,anstiftung,DEU,Toaster,Unknown,Toaster,????,Fixed,5457,2019-04-06,"Brötchenhalter rastet nicht ein."
anstiftung_2927,anstiftung,DEU,"Handheld entertainment device",Grundig,CD-Player,????,Fixed,5457,2019-04-06,"läuft nicht"
anstiftung_2928,anstiftung,DEU,"Sewing machine",Unknown,Nähmaschine,????,Fixed,5457,2019-04-06,defekt
anstiftung_2931,anstiftung,DEU,Lamp,Unknown,"2 Lichterketten",????,Fixed,5457,2019-04-06,"Leitungen wurden durchgeschnitten"
anstiftung_2934,anstiftung,DEU,"Portable radio",Denon,"Denon AVR-X1200 W",????,Repairable,5457,2019-04-06,"Kurzschluss nach 20 Sekunden"
anstiftung_2935,anstiftung,DEU,"Hi-Fi integrated",Philips,Musikanlage,????,Unknown,2711,2019-04-09,"Keine Musik"
anstiftung_2936,anstiftung,DEU,"Hi-Fi separates",Technics,Plattenspieler,????,Repairable,2711,2019-04-09,"Kabel anlötennoch nicht fertig"
anstiftung_2937,anstiftung,DEU,"Small kitchen item","Russell Hobbs",Kaffeemaschine,????,Repairable,2711,2019-04-09,"Einbau ThermosicherungNoch nicht fertig"
anstiftung_2938,anstiftung,DEU,Mobile,Huawei,Smartphone,????,Repairable,2711,2019-04-09,Displayaustausch
anstiftung_2939,anstiftung,DEU,"Power tool",Hawe,"Instrumentenschleifgerät Hawe Perio Star 3000",????,Repairable,2711,2019-04-09,"Halterung defektMetallteil abgebrochen"
anstiftung_2942,anstiftung,DEU,"Portable radio",Universum,Radio,????,Fixed,2711,2019-04-09,"Trafo kaputt"
anstiftung_2943,anstiftung,DEU,"Power tool",Einhell,"Bohrmaschine EBH 626-1",????,Fixed,2711,2019-04-09,"Netzkabel kaputt"
anstiftung_2944,anstiftung,DEU,Watch/clock,Unknown,Wecker,????,Fixed,2711,2019-04-09,"runtergefallenwieder zusammengebaut"
anstiftung_2950,anstiftung,DEU,Fan,SwissBrands,"Ceramic Fan Heater",????,Unknown,2711,2019-04-10,Motorschaden
anstiftung_2951,anstiftung,DEU,Kettle,arendo,Wasserkocher,????,Repairable,2711,2019-04-10,"Schalter abgebrochen"
anstiftung_2952,anstiftung,DEU,"TV and gaming-related accessories",Unknown,Roboter,????,Fixed,2711,2019-04-10,"neu zusammenbauenlötenNoch in Arbeit, Zeit reichte nicht aus"
anstiftung_2953,anstiftung,DEU,"Hi-Fi separates",Technics,Plattenspieler,????,Fixed,2711,2019-04-10,"Kabel anlöten"
anstiftung_2954,anstiftung,DEU,Lamp,Unknown,Lampe,????,Fixed,2711,2019-04-10,"Austausch Glühbirne"
anstiftung_2955,anstiftung,DEU,"Hi-Fi separates",RFT,"Kassettenrecorder RFT GC 3031",????,Fixed,2711,2019-04-10,"Geräusch an Kassettenspuleölen"
anstiftung_2956,anstiftung,DEU,Laptop,macally,"Laptophalterung mit inegrierter Lüftung",????,Fixed,2711,2019-04-10,"Lüftung kaputtneue Netzteil angebaut"
anstiftung_2957,anstiftung,DEU,Watch/clock,Unknown,Wecker,????,Fixed,2711,2019-04-10,"runtergefallenin Einzelteile"
anstiftung_2958,anstiftung,DEU,Mobile,Xiaomi,Smartphone,????,Fixed,2711,2019-04-10,Displayaustausch
anstiftung_2961,anstiftung,DEU,Laptop,Toshiba,"Satellite C660D-15D",????,Repairable,3389,2019-04-11,"Besitzerin hatte die Festplatte ausgetauscht und das System-Recovery eingespielt, dann startete das Gerät nicht mehr richtig. Recovery-CD defekt."
anstiftung_2962,anstiftung,DEU,Vacuum,Vorwerk,"Kobold 121",1994,Repairable,3389,2019-04-11,"Lief schwergängig, roch ""brenzlig"".Filter im Inneren zugesetzt und der Motor lief schwergängig."
anstiftung_2963,anstiftung,DEU,"Small home electrical",EMAG,"Emmi 20",2015,Repairable,3389,2019-04-11,"Kurzschluss beim Einschalten der Ultraschallfunktion.2 MOSFETs defekt."
anstiftung_2974,anstiftung,DEU,"Small home electrical",Unknown,NSB-200CT,2011,Fixed,3389,2019-04-11,"Der Heiter ging im laufenden Betrieb aus. Der Mikroschalter, der den Heizer ausschaltet, wenn er umkippen sollte, war defekt. Wir öffneten das Gerät und fanden nebst defektem Schalter auch ein völlig verkokeltes Kabel vor. Wir tauschten das Kabel, die Steckverbindungen und den mitgebrachten Mikroschalter aus."
anstiftung_2975,anstiftung,DEU,"Small home electrical",AKA,electric,????,Fixed,3389,2019-04-11,"Fortsetzung vom letzten Mal, mitgebrachte Thermosicherung gewechselt"
anstiftung_2976,anstiftung,DEU,"Hair & Beauty item",Unknown,"""666""",????,Fixed,3389,2019-04-11,"Kabelbruch.Knickschutz und Netzleitung erneuert."
anstiftung_2977,anstiftung,DEU,Watch/clock,Unknown,"J. Schrenk",????,Fixed,3389,2019-04-11,"Batteriekontakte durch ausgelaufene Batterien stark korrodiert.Neue Kontakte nachgebaut."
anstiftung_2978,anstiftung,DEU,"Flat screen",Philips,32HFL580D,????,Unknown,3389,2019-04-11,"Gerät startete nicht und gab an der Standby-LED durch Blinken Fehlercodes aus"
anstiftung_2979,anstiftung,DEU,"Small kitchen item",Tchibo,Cafissimo,????,Unknown,3389,2019-04-11,"Zeigt immer wieder nach kurzem Gebrauch an, dass sie entkalkt werden soll."
anstiftung_2980,anstiftung,DEU,"DLSR / Video Camera",Philips,"VR 678",????,Unknown,3389,2019-04-11,"kein Bild.Nicht testbar mangels Anzeigegerät."
anstiftung_2981,anstiftung,DEU,Vacuum,Unknown,Staubsauger,????,Repairable,19673,2019-04-13,"Kurzschluss, Kondensator defekt"
anstiftung_2982,anstiftung,DEU,Toy,Unknown,Legobahn,????,Fixed,19673,2019-04-13,"Kontakte defekt"
anstiftung_2983,anstiftung,DEU,"Small home electrical",Unknown,Verlängerungskabel,????,Fixed,19673,2019-04-13,"kein Durchlass"
anstiftung_2984,anstiftung,DEU,Kettle,Unknown,Wasserkocher,????,Fixed,19673,2019-04-13,"Heizte nicht"
anstiftung_2985,anstiftung,DEU,"Small home electrical",Unknown,Rasenmäher,????,Fixed,19673,2019-04-13,"Lager defekt"
anstiftung_2986,anstiftung,DEU,"Handheld entertainment device",Unknown,CD-Player,????,Fixed,19673,2019-04-13,-
anstiftung_2987,anstiftung,DEU,"Handheld entertainment device",Unknown,CD-Player,????,Fixed,19673,2019-04-13,-
anstiftung_2988,anstiftung,DEU,Toaster,Unknown,Toaster,????,Fixed,19673,2019-04-13,klemmt
anstiftung_2989,anstiftung,DEU,"Small kitchen item",Unknown,Kaffeemaschine,????,Fixed,19673,2019-04-13,"Funktionen gestört, gereinigt"
anstiftung_2990,anstiftung,DEU,"Hair & Beauty item",Unknown,Föhn,????,Fixed,19673,2019-04-13,Kabelbruch
anstiftung_2991,anstiftung,DEU,"Handheld entertainment device",Unknown,CD-Player,????,Fixed,19673,2019-04-13,"Funktionen gestört"
anstiftung_2992,anstiftung,DEU,"Small kitchen item",Unknown,Handmixer,????,"End of life",19673,2019-04-13,"Spule defekt, Motor durchgebrannt"
anstiftung_2993,anstiftung,DEU,Kettle,Unknown,Wasserkessel,????,"End of life",19673,2019-04-13,Undichtigkeit
anstiftung_2994,anstiftung,DEU,"Small kitchen item",Unknown,Brotschneidemaschine,????,Unknown,19673,2019-04-13,"Schalter defekt?"
anstiftung_2995,anstiftung,DEU,"Hi-Fi separates",Unknown,Lautsprecher,????,Unknown,2711,2019-04-16,"Platine defekt"
anstiftung_2996,anstiftung,DEU,Mobile,Motorola,"Smartphone Moto G4 Play",????,Repairable,2711,2019-04-16,"Displayaustauschnoch nicht fertig, Zeit reichte nicht aus"
anstiftung_2997,anstiftung,DEU,Printer/scanner,HP,"Drucker hp Photosmart 8100 series",????,Repairable,2711,2019-04-16,"Papiereinzug kaputt, nach Feuchtigkeitskontakt"
anstiftung_2998,anstiftung,DEU,"Small kitchen item",Grossag,Handmixer,????,Fixed,2711,2019-04-16,"reinigen und auseinandernehmen"
anstiftung_2999,anstiftung,DEU,"Hi-Fi integrated",Grundig,Musikanlage,????,Fixed,2711,2019-04-16,"CD Fach kaputt"
anstiftung_3000,anstiftung,DEU,"Hi-Fi separates",Belcanto,Plattenspieler,????,Fixed,2711,2019-04-16,"Ersatzteil einbauen"
anstiftung_3001,anstiftung,DEU,"Flat screen",Asus,Fernseher,????,Fixed,2711,2019-04-16,WärmeproblemÜberhitzung
anstiftung_3002,anstiftung,DEU,"Small kitchen item",Unknown,Mixer,????,Fixed,2711,2019-04-16,"geht nicht mehr"
anstiftung_3005,anstiftung,DEU,Laptop,HP,"Notebook 15""",????,Repairable,5073,2019-04-17,"Notebook startet nicht - Fehler „boot device error“.Mit dem integrierten Diagnosetool überprüften wir die Festplatte und fanden keine SMART-Fehler. Das Gerät wurde demontiert und der Lüfter von Sahara-Sand gereinigt. Wir versuchten, mit einem Linux-Live-System die Festplatte auszulesen, fanden aber keine Systempartition vor. Möglicherweise wurde diese von jemandem gelöscht. Das nächste Mal versuchen wir, das Betriebssystem mit einem Wiederherstellungs-Datenträger zu reparieren oder Windows neu zu installier"
anstiftung_3006,anstiftung,DEU,Printer/scanner,HP,"Drucker hp Photosmart 8100 series",????,Repairable,2711,2019-04-17,"Papiereinzug defektDruckt nicht mehrhier nicht reparierbar, weil kein Zugang zum Service Manual"
anstiftung_3007,anstiftung,DEU,Laptop,Asus,"Laptop F5R",????,Repairable,5073,2019-04-17,"Betriebssystem des Laptops startete nicht.Beim Laden des SATA-Treibers „crcdisk.sys“ stürzte Windows Vista mit einem Bluescreen ab. Auch hier werden wir das nächste Mal versuchen, ein aktuelleres Betriebssystem zu installieren."
anstiftung_3008,anstiftung,DEU,"Small kitchen item",Unknown,Standmixer,????,Unknown,2711,2019-04-17,"geht nicht mehr anMotorschaden"
anstiftung_3009,anstiftung,DEU,Tablet,Apple,"iPad mini A1455.",????,Repairable,5073,2019-04-17,"Das iPad wurde seit einiger Zeit nicht benutzt und ließ sich nicht mehr einschalten. Wir schlossen es an ein USB-Netzteil an und maßen den Ladestrom. Da es lud, empfahlen wir dem Gast, das Gerät lange Zeit wieder aufzuladen. Sollte es dann immer noch nicht starten, müssen wir weitersuchen."
anstiftung_3010,anstiftung,DEU,Laptop,Acer,"Laptop ES1-571",????,Repairable,5073,2019-04-17,"Das Display des Laptops war gerissen und hatte großflächige Ausfälle. Wir fanden ein Ersatzteil auf einer bekannten Online-Auktionsplattform. Die Besucherin bestellt es und bringt es beim nächsten Mal mit."
anstiftung_3011,anstiftung,DEU,Mobile,Samsung,"Smartphone Galaxy J3 2017",????,Repairable,5073,2019-04-17,"Das Mikrofon des Smartphones rauschte nur noch. Glücklicherweise befindet es sich am Kabel für den Kopfhöreranschluss und kann so einzeln getauscht werden."
anstiftung_3012,anstiftung,DEU,"Small kitchen item",WMF,Kaffeemaschine,????,Fixed,2711,2019-04-17,"geht nicht mehr anKontaktproblem"
anstiftung_3013,anstiftung,DEU,"Small kitchen item",Bosch,Standmixer,????,Fixed,2711,2019-04-17,"geht nicht mehr anSicherung ausgetauscht"
anstiftung_3014,anstiftung,DEU,Mobile,Apple,"Iphone SE",????,Fixed,2711,2019-04-17,"Akku festkleben"
anstiftung_3015,anstiftung,DEU,Kettle,Korona,Wasserkocher,????,Fixed,2711,2019-04-17,"Deckelhalterung kaputtNeue Feder eingesetzt"
anstiftung_3016,anstiftung,DEU,"Power tool",Unknown,Bohrmaschine,????,Fixed,2711,2019-04-17,"Getriebe gereinigt"
anstiftung_3017,anstiftung,DEU,"Small home electrical",Unknown,Tauchpumpe,????,Fixed,2711,2019-04-17,"Einbau von neuem MotorNoch  nicht fertig, noch in Arbeit"
anstiftung_3018,anstiftung,DEU,"Small kitchen item","Russell Hobbs","Kaffeemühle 23120-56",????,Fixed,5073,2019-04-17,"Kaffeemühle ließ sich nicht mehr einschalten. Nach der Reinigung eines Sensorschalters lief das Scheibenmahlwerk wieder."
anstiftung_3019,anstiftung,DEU,"Small kitchen item",Privileg,"Handmixer TSU 949",????,Fixed,5073,2019-04-17,"Der Handmixer gab laute Klappergeräusche von sich. Er wurde demontiert und das Flügelrad richtig auf die Welle gesetzt. Danach lief er wieder ruhig."
anstiftung_3020,anstiftung,DEU,Kettle,Clatronic,"Wasserkocher WK 2498",????,"End of life",5073,2019-04-18,"Wasserkocher ließ sich nicht mehr einschalten.Fehler - Schaltkontakte war verschmort. Ein Ersatzteil ist leider nicht verfügbar."
anstiftung_3022,anstiftung,DEU,"Small kitchen item",Unknown,"Handrührgerät E3290",????,Repairable,5073,2019-04-18,"Bei dem Handrührgerät wurde nur ein Rührstab angetrieben - der zweite verweigerte die Arbeit aufgrund eines geschmolzenen Zahnrades. Die Besitzerin will ein Ersatzteil besorgen - die Reparatur wird später fortgesetzt."
anstiftung_3023,anstiftung,DEU,"PC Accessory",Unknown,Computermaus,????,Repairable,5073,2019-04-18,"An der Computermaus fanden wir mehrere Kabelunterbrechungen. Da muss erst ein neues Kabel her"
anstiftung_3029,anstiftung,DEU,Battery/charger/adapter,HGL,"Labornetzgerät HGL 305LBN",????,"End of life",5073,2019-04-23,"Das Labornetzteil funktionierte nicht mehr. Wir fanden eine defekte Sicherung vor, die gewechselt worde. Beim Probelauf stellte sich heraus, dass der Netztrafo einen Kurzschluss hatte. Leider damit Schrott"
anstiftung_3030,anstiftung,DEU,"Hi-Fi separates",Pioneer,Verstärker,????,Repairable,2711,2019-04-23,"Noch in Arbeit"
anstiftung_3031,anstiftung,DEU,"Decorative or safety lights",Unknown,"Fahrradlampe mit Akku",????,Repairable,5073,2019-04-23,"Die Lampe funktionierte nur, wenn das Netzteil zum Laden angeschlossen war - Akku defekt.Ersatzteil wird versorgt"
anstiftung_3032,anstiftung,DEU,Printer/scanner,Samsung,"Laserdrucker ML 2010R",????,Repairable,5073,2019-04-23,"Der mitgebrachte Drucker stand eine ganze Weile im Keller. Nach anfänglichen Startschwierigkeiten beim Hochfahren des Druckers schafften wir es, dass er doch noch eine Testseite ausdruckte. Aber den unzuverlässigen Papiereinzug - den eigentlichen Fehler - konnten wir nicht beheben. Die Gummirolle vom Papiereinzug war abgenutzt und muss ersetzt werden."
anstiftung_3033,anstiftung,DEU,"Power tool",TIP,Bohrmaschine,????,Fixed,2711,2019-04-23,"Geht nicht mehrKohlen defekt"
anstiftung_3034,anstiftung,DEU,"Flat screen",Philips,Fernseher,????,Fixed,2711,2019-04-23,"Schaltet sich ab"
anstiftung_3035,anstiftung,DEU,"Small kitchen item",Komet,"Rührgerät RG28",1971,Fixed,2711,2019-04-23,"Plastikteil im Getriebe"
anstiftung_3036,anstiftung,DEU,Lamp,Unknown,Tischlampe,????,Fixed,2711,2019-04-23,"Fehlendes Kabel"
anstiftung_3037,anstiftung,DEU,Mobile,Apple,Iphone,2017,Fixed,2711,2019-04-23,n.a.
anstiftung_3038,anstiftung,DEU,"Handheld entertainment device",Sony,CD-Player,1999,Fixed,2711,2019-04-23,"Knopf reingefallen"
anstiftung_3039,anstiftung,DEU,Mobile,Apple,Iphone,2017,Fixed,2711,2019-04-23,Akkuwechsel
anstiftung_3043,anstiftung,DEU,Printer/scanner,Canon,Drucker,2013,Unknown,2711,2019-04-23,"Fehlermeldung B200Trotz Druckkopfreinigung und Reset, nicht repariert"
anstiftung_3044,anstiftung,DEU,Tablet,Garmin,"Navigationsgerät Garmin Drive 5LMT",????,Unknown,5073,2019-04-23,"Fehler: Display sehr hell, keine Touch-FunktioBesitzer hatte schon selbst den Akku gewechselt, da dieser defekt war. Wahrscheinlich hatte er beim Öffnen des Gerätes die Verbindungsleitungen von der Platine zum Display beschädigt. Das Display war sehr hell und die Touch-Funktion ging auch nicht mehr. Leider konnten wir dem Gast nicht helfen, da wir den Fehler nicht finden konnten."
anstiftung_3045,anstiftung,DEU,"Hi-Fi separates",Pioneer,Verstärker,????,Repairable,2711,2019-04-24,"Noch in Arbeit"
anstiftung_3046,anstiftung,DEU,Vacuum,Vorwerk,Staubsauger,1994,Fixed,2711,2019-04-24,verstopftgereinigt
