id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,language,problem
anstiftung_2498,anstiftung,DEU,11,Power supply/connectors,Printer/scanner,Unknown,Repairable,????,2016-06-16,de,"Druckte nicht mehr.Wir haben das Netzteilmodul untersucht und festgestellt, dass eine Spannung fehlt. Mit einem neuen Netzteil kann dem Gerät wieder Leben eingehaucht werden."
anstiftung_4825,anstiftung,DEU,11,Power supply/connectors,Printer/scanner,Unknown,Fixed,????,2019-12-18,de,Stromversorgung geht nicht
anstiftung_5140,anstiftung,DEU,11,Power supply/connectors,Printer/scanner,Unknown,Repairable,????,2020-03-07,de,Netzteil defekt
anstiftung_5400,anstiftung,DEU,11,Power supply/connectors,Printer/scanner,OKI,Unknown,2013,2020-06-18,de,"Drucker startet nicht mehr, LED blinkt, mehr passiert nicht.Steckverbinde neu gesteckt, Elkos nachgemessen, Fehler nicht gefunden"
anstiftung_5447,anstiftung,DEU,11,Power supply/connectors,Printer/scanner,HP,Unknown,????,2020-07-15,de,"Die grüne LED am externen Netzteil leuchtete nicht mehr und es gab keine Spannung aus. Wir untersuchten das Netzteil und fanden gleich einen explodierten SMD-Widerstand vor. Neben diesem Bauteil waren auch noch ein normaler Widerstand, die Primärsicherung, der N-Kanal-MOSFET und eine Schottky-Diode durchgebrannt. Die Bauteile könnte man ersetzen und das Netzteil damit reparieren, aber der Aufwand ist recht hoch. Im Internet ist ein gebrauchtes Ersatznetzteil für wenige Euro zu haben, da lohnt sich die Reparatur nicht."
anstiftung_804,anstiftung,DEU,11,Power supply/connectors,Printer/scanner,Unknown,Fixed,????,2019-02-16,de,Schaltet nicht ein
rcint_12298,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Canon,End of life,2013,2018-12-01,nl,voeding stuk
rcint_12971,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,HP,End of life,2010,2019-01-05,nl,startproblemen
rcint_21057,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Brother,Fixed,????,2019-09-07,nl,voedingsaansluiting los
rcint_24390,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Brother,End of life,2014,2019-11-02,nl,komt geen stroom meer op
rcint_24775,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Epson,Fixed,????,2019-11-09,nl,Stroomtoevoer verbogen
rcint_2912,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Canon,Repairable,????,2017-10-28,nl,Slechte of verkeerde kabel
rcint_30841,Repair Café International,CAN,11,Power supply/connectors,Printer/scanner,Zircon,Fixed,2010,2020-02-29,en,bring battery to wire
rcint_31019,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Canon,End of life,2013,2020-03-07,nl,Start niet meer; iets in het stroomblok?
rcint_9136,Repair Café International,NLD,11,Power supply/connectors,Printer/scanner,Unknown,End of life,????,2018-09-01,nl,Foutcode bij inschakelen
rcwales_2412,Repair Cafe Wales,GBR,11,Power supply/connectors,Printer/scanner,Canon,Repairable,????,2019-07-01,en,printer will not turn on
rcwales_2853,Repair Cafe Wales,GBR,11,Power supply/connectors,Printer/scanner,HP,Repairable,????,2019-09-01,en,printer no power
rcwales_3058,Repair Cafe Wales,GBR,11,Power supply/connectors,Printer/scanner,HP,Unknown,????,2019-11-01,en,printer mains cable connection
rcwales_4241,Repair Cafe Wales,GBR,11,Power supply/connectors,Printer/scanner,Unknown,End of life,????,2020-01-01,en,Printer Not switching on
rcwales_505,Repair Cafe Wales,GBR,11,Power supply/connectors,Printer/scanner,Unknown,Repairable,????,2018-04-01,en,Canon pixma printer Won't switch on after cleaning a paper jam
rcwales_556,Repair Cafe Wales,GBR,11,Power supply/connectors,Printer/scanner,Unknown,Repairable,????,2018-06-01,en,Printer Printer wont turn on
restart_12101,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Samsung,Repairable,2013,2019-03-16,en,"won't switch on, lights blink"
restart_14702,The Restart Project,BEL,11,Power supply/connectors,Printer/scanner,Unknown,Repairable,????,2019-09-14,nl,Power supply not working anymore - voeding werkt niet meer
restart_15054,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,HP,End of life,2015,2019-10-05,en,electrical fault
restart_15059,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Brother,Repairable,2018,2019-10-05,en,switch not working
restart_17613,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Canon,Unknown,2018,2020-07-25,en,Won't switch on
restart_17676,The Restart Project,BEL,11,Power supply/connectors,Printer/scanner,HP,End of life,????,2020-08-29,fr,ne s'allume plus
restart_1912,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Unknown,Repairable,????,2015-11-21,en,No power. Needs parts
restart_2271,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Canon,Repairable,????,2016-02-20,en,Power supply appeared damaged
restart_4188,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Canon,End of life,????,2017-01-28,en,Not working. Diagnosed power supply not working and repair uneconomic
restart_6203,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Unknown,End of life,????,2017-10-14,en,Power Supply
restart_6518,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,HP,Repairable,????,2017-11-11,en,Power problem. Need new power supply
restart_6541,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,HP,Repairable,????,2017-11-18,en,No power. new 2 pin cable needed
restart_6753,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Epson,Fixed,????,2017-11-29,en,no power
restart_9039,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,HP,Fixed,????,2018-09-09,en,Not powering on
restart_9060,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Graphtec,Repairable,2008,2018-09-09,en,Does not power on
restart_9619,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Unknown,Fixed,????,2018-10-13,en,Problem with plug
restart_9977,The Restart Project,GBR,11,Power supply/connectors,Printer/scanner,Canon,Repairable,2013,2018-11-03,en,Power supply not working
anstiftung_3431,anstiftung,DEU,12,Print quality,Printer/scanner,Unknown,Fixed,????,2019-01-04,de,Druckbild verschmiert
anstiftung_3475,anstiftung,DEU,12,Print quality,Printer/scanner,Unknown,Fixed,????,2019-01-04,de,Druckbild verschmiert
anstiftung_381,anstiftung,DEU,12,Print quality,Printer/scanner,Brother,Unknown,????,2018-11-17,de,Druckt sehr schlecht
anstiftung_4142,anstiftung,DEU,12,Print quality,Printer/scanner,Unknown,Unknown,????,2019-11-10,de,Drückt nur teilweise
anstiftung_892,anstiftung,DEU,12,Print quality,Printer/scanner,Unknown,Repairable,????,2019-03-06,de,"Schlechtes DruckbildNoch in Arbeit, weil Zeit reichte nicht aus"
rcint_11007,Repair Café International,NLD,12,Print quality,Printer/scanner,Brother,Fixed,????,2018-11-03,nl,print slecht
rcint_11023,Repair Café International,NLD,12,Print quality,Printer/scanner,Epson,Fixed,????,2018-11-03,nl,print geen zwart
rcint_13575,Repair Café International,NLD,12,Print quality,Printer/scanner,Epson,Repairable,2013,2019-01-26,nl,Print onduidelijk.
rcint_14761,Repair Café International,NLD,12,Print quality,Printer/scanner,HP,Fixed,2008,2019-02-21,nl,alles grijs
rcint_15688,Repair Café International,NLD,12,Print quality,Printer/scanner,Epson,Repairable,2014,2019-03-09,nl,slechte print kwaliteit
rcint_16199,Repair Café International,NLD,12,Print quality,Printer/scanner,Unknown,Repairable,2004,2019-03-30,nl,Slechte kleuren
rcint_17581,Repair Café International,NLD,12,Print quality,Printer/scanner,Canon,End of life,????,2019-05-03,nl,geeft strepen op papier
rcint_19755,Repair Café International,NLD,12,Print quality,Printer/scanner,Brother,Fixed,2010,2019-07-06,nl,print geen kleuren
rcint_20449,Repair Café International,NLD,12,Print quality,Printer/scanner,HP,End of life,2016,2019-08-03,nl,geeft gele strepen en papieropname niet goed
rcint_23188,Repair Café International,NLD,12,Print quality,Printer/scanner,Canon,End of life,????,2019-10-12,nl,Dubbele of wazige afdrukken
rcint_23807,Repair Café International,NLD,12,Print quality,Printer/scanner,Canon,Repairable,????,2019-10-26,nl,"print met strepen, geen zwart"
rcint_25167,Repair Café International,NLD,12,Print quality,Printer/scanner,Epson,Fixed,????,2019-11-16,nl,Strepen over de prints
rcint_25491,Repair Café International,FRA,12,Print quality,Printer/scanner,Unknown,End of life,????,2019-11-23,fr,Mauvais impression malgré nettoyage des têtes + fuite d'encre d'intérieur
rcint_28009,Repair Café International,NLD,12,Print quality,Printer/scanner,Canon,Repairable,2017,2020-01-16,nl,print alleen kleur en niet zwartwit
rcint_28931,Repair Café International,NLD,12,Print quality,Printer/scanner,HP,End of life,2003,2020-02-01,nl,vlekt
rcint_29386,Repair Café International,NLD,12,Print quality,Printer/scanner,Epson,End of life,????,2020-02-06,nl,print geen zwart
rcint_30918,Repair Café International,FRA,12,Print quality,Printer/scanner,Canon,End of life,2019,2020-02-29,fr,Imprime en décalé
rcint_4717,Repair Café International,NLD,12,Print quality,Printer/scanner,Canon,Repairable,2013,2018-01-27,nl,"print niet, er komt amper inkt op"
rcwales_154,Repair Cafe Wales,GBR,12,Print quality,Printer/scanner,Unknown,Repairable,????,2017-09-01,en,Printer Doesn't print colour and greyscale is poor
rcwales_2707,Repair Cafe Wales,GBR,12,Print quality,Printer/scanner,HP,Fixed,????,2019-05-01,en,Printer Only Printing on Half a Page
rcwales_4168,Repair Cafe Wales,GBR,12,Print quality,Printer/scanner,Dell,Repairable,????,2020-03-01,en,printer unprinted streak down page
restart_11526,The Restart Project,GBR,12,Print quality,Printer/scanner,Unknown,Repairable,????,2019-02-16,en,Photocopier - black marks appear on copy
restart_1760,The Restart Project,ESP,12,Print quality,Printer/scanner,Unknown,End of life,????,2015-10-03,es,Imprime borroso - No hay piezas de cambio
restart_1926,The Restart Project,GBR,12,Print quality,Printer/scanner,Canon,Repairable,????,2015-11-21,en,Fuzzy printing
restart_2265,The Restart Project,GBR,12,Print quality,Printer/scanner,Epson,Repairable,????,2016-02-20,en,"Printing with lines, extra noise - tried cleaning print heads but no luck"
restart_2845,The Restart Project,GBR,12,Print quality,Printer/scanner,HP,Repairable,????,2016-06-06,en,Not printing correctly
restart_3006,The Restart Project,GBR,12,Print quality,Printer/scanner,HP,Repairable,????,2016-06-25,en,"fading red tones, attempted repair, produced too much red.. explaining visit"
anstiftung_1626,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Epson,Fixed,????,2019-02-28,de,"Ein Epson „XS240W“ Multifunktionsdrucker lieferte beim Farbausdruck kein ordentliches Bild mehr. Scheinbar war der Druckkopf bereits ziemlich eingetrocknet. Nachdem wir mehrmals eine Druckkopfreinigung durchgeführt und Testausdrucke vorgenommen hatten, zeigt sich bereits ein deutlich verbessertes Druckbild, mit dem der Besitzer wieder zufrieden war. Wir empfahlen ihm noch, längere Standzeiten zu vermeiden und zukünftig besser Originaltinte für das Gerät zu verwenden."
anstiftung_2341,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2017-05-04,de,Druckte nur noch Streifen.Wir konnten durch die Reinigung des Druckkopfes mit Wasser den Fehler beheben.
anstiftung_2710,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2014-11-06,de,"Es sollte aus einem einjährigen Dornröschenschlaf geweckt werden. Der Druckkopf war verstopft, sodass wir das Gerät zerlegen und den Druckkopf reinigen mussten. Nachdem die klebrig gewordene Tinte entfernt war (eine schmutzige Angelegenheit), erwachte der Drucker zu neuem Leben."
anstiftung_4439,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Canon,Unknown,2018,2020-01-15,de,"Der Drucker zeigte „ERRORCODE B200“. Wie wir nach Internetrecherchen feststellten ein häufiges Problem bei verschmutztem Druckkopf, bei diesem Drucker. Aber leider auch so verschmutzt, dass eine Reinigung nichts mehr brachte. Wir gaben dem Gast noch Hinweise zur Behandlung eines Tintenstrahldruckers um so etwas in Zukunft zu vermeiden."
anstiftung_4967,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Brother,Repairable,2017,2020-02-01,de,"Druckbild kaum erkennbar, Druckkopf verschmutzt"
anstiftung_5440,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Canon,Unknown,2013,2020-07-09,de,"Lief noch, aber verspritzte keine Tinte mehr. Wir haben den Druckkopf ausgebaut und versuchten die Verstopfung mit Alkohol zu behandeln, aber das führte erstmal nicht zum Erfolg. Der Gast wird es zu hause nocheinmal längere Zeit versuchen. Vielleicht kann er den Druckkopf wiederbeleben."
anstiftung_559,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2018-12-18,de,reinigen
anstiftung_709,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,Unknown,Repairable,????,2019-01-30,de,Farbköpfe verstopft
anstiftung_935,anstiftung,DEU,13,Printhead cleaning,Printer/scanner,HP,Unknown,????,2019-03-21,de,Gerät druckt kein schwarz. Gerät gereinigt.
rcint_11891,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,HP,End of life,1993,2018-11-25,nl,Geeft strepen en na schoonmaken niet gelukt
rcint_12950,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Canon,Repairable,2016,2019-01-05,nl,vervuilde printerkop en verkeerde inkt
rcint_13201,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Brother,Fixed,2014,2019-01-10,nl,reinigt niet meer
rcint_1905,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Brother,Fixed,2015,2017-08-26,nl,verstopping van de printkop
rcint_20438,Repair Café International,BEL,13,Printhead cleaning,Printer/scanner,HP,Fixed,2010,2019-08-02,en,Printhead clogged by dried ink
rcint_20963,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Samsung,Fixed,2011,2019-09-06,nl,Printer is vuil
rcint_3296,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,HP,Fixed,2010,2017-11-11,nl,Vuil
rcint_3455,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Epson,Fixed,????,2017-11-19,nl,Vervuiling
rcint_3857,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Epson,Repairable,????,2017-12-10,nl,Slecht onderhoud
rcint_4645,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Samsung,Repairable,2015,2018-01-27,nl,printkop schoonmaken
rcint_5078,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Epson,Repairable,????,2018-02-08,nl,printkop deels verstopt
rcint_5848,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,HP,Fixed,2015,2018-03-17,nl,"Printkop uitgedroogd, verstopt"
rcint_5997,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,HP,Fixed,2006,2018-03-31,nl,ouderdom? vuil?
rcint_6587,Repair Café International,NLD,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2018-04-21,nl,Vervuiling
rcwales_230,Repair Cafe Wales,GBR,13,Printhead cleaning,Printer/scanner,Unknown,Repairable,????,2017-11-01,en,"Printer not working, possibly ink jets dried up"
rcwales_3057,Repair Cafe Wales,GBR,13,Printhead cleaning,Printer/scanner,Canon,Fixed,????,2019-11-01,en,printer clogged with ink?
rcwales_3541,Repair Cafe Wales,GBR,13,Printhead cleaning,Printer/scanner,Unknown,End of life,????,2020-01-01,en,printer ink is blocked
restart_11483,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Fixed,????,2019-02-16,en,Blocked ink/cleaned out ink and now works
restart_11994,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Fixed,2017,2019-03-10,en,"Ink not printing correctly.  Ran cleaning cycle, wiped printhead on cloth and printed test patterns."
restart_1280,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Fixed,????,2015-03-21,en,Printer. Not working. Cleaned. Needs test print.
restart_12878,The Restart Project,SWE,13,Printhead cleaning,Printer/scanner,Brother,Fixed,2014,2019-04-28,en,Not printing well. Needed cleaning.
restart_13123,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Repairable,2016,2019-05-12,en,Ink head clogged.  Advice given.
restart_13579,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2019-06-01,en,"Inside needs cleaning, ink clogged"
restart_14348,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Repairable,????,2019-08-06,en,Inks dried not printing correctlyInk system requires cleaning. Time not available on this visit.
restart_14462,The Restart Project,IRL,13,Printhead cleaning,Printer/scanner,Prusa,Fixed,????,2019-08-31,en,Clogged with PLA
restart_16265,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Canon,Repairable,2009,2019-12-14,en,Needed cleaning
restart_17096,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Fixed,2018,2020-02-15,en,"clogged, needed cleaning of nozzles"
restart_1720,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Repairable,????,2015-09-26,en,"A3 printer. Not printing, no ink coming through. Needs more cleaning,"
restart_17836,The Restart Project,BEL,13,Printhead cleaning,Printer/scanner,HP,Fixed,2016,2020-09-26,nl,"geen zwarte inkt, printkop bevuild"
restart_1789,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Kodak,Repairable,????,2015-10-10,en,Needed cleaning. The man will do this and return if still not working.
restart_2948,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Canon,Repairable,????,2016-06-21,en,Error message - suspect it's the print heads that need deep cleaning
restart_3156,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Repairable,????,2016-07-26,en,Needs heads cleaned more.
restart_3390,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Fixed,????,2016-10-15,en,Contactor cleaned
restart_4142,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Fixed,????,2017-01-28,en,Doesn't print. Cleaned out dried ink.
restart_5122,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Repairable,????,2017-05-20,en,Printer. Inspection & clean. May work with computer and more paper.
restart_5255,The Restart Project,ITA,13,Printhead cleaning,Printer/scanner,HP,End of life,????,2017-06-10,en,"A lot of ink wasted, heads cleaning system blocked, not easy to open"
restart_5957,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2017-09-09,en,It's printing in just one colour
restart_6266,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,HP,Fixed,????,2017-10-21,en,"Wasn't pulling paper through. After a deep clean, we were able to get paper through. Print heads needed cleaning or cartridges needed replacing."
restart_6973,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Unknown,Fixed,????,2018-01-20,en,cleaned print heads
restart_7070,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Unknown,Repairable,????,2018-01-28,en,Needs cleaning
restart_7863,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Fixed,????,2018-04-19,en,Printer heads were blocked. Dan and Ben worked on disassembling printer and cleaning print head
restart_8186,The Restart Project,USA,13,Printhead cleaning,Printer/scanner,Epson,Fixed,????,2018-05-05,en,"makes lines on printingcleaned ink jets, cleaned cartridge"
restart_9037,The Restart Project,GBR,13,Printhead cleaning,Printer/scanner,Epson,Fixed,2013,2018-09-09,en,Print is fuzzy.  Explained the printhead cleaning procedure and ran a couple of cycles.
anstiftung_1322,anstiftung,DEU,14,Printhead failure,Printer/scanner,Canon,Unknown,2013,2019-04-23,de,"Fehlermeldung B200Trotz Druckkopfreinigung und Reset, nicht repariert"
anstiftung_1681,anstiftung,DEU,14,Printhead failure,Printer/scanner,Canon,End of life,????,2018-03-08,de,"Fehlermeldung ""B 200"".Druckkopf beim Reinigungszyklus nicht auf der Parkposition, ""Timing Strip"" verschmutzt, müsste getauscht werden."
anstiftung_1691,anstiftung,DEU,14,Printhead failure,Printer/scanner,Epson,Unknown,????,2018-02-08,de,zeigte Lücken im Ausdruck.Verbessern konnten wir nichts mehr und gaben lediglich noch ein paar Tipps zur Auswahl der Tinte und Pflege des Druckkopfes.
anstiftung_2105,anstiftung,DEU,14,Printhead failure,Printer/scanner,Unknown,Unknown,????,2016-04-14,de,"hatte während des Druckens plötzlich nur noch weiße Seiten ausgeliefert und zeigte seitdem eine Fehlermeldung an. Zuerst vermuteten wir das bekannte Problem mit dem eingebauten Seitenzähler, den man zurücksetzen kann. Aber nach einiger Internetrecherche fanden wir heraus, dass der Fehler einen defekten Druckkopf bedeutete. Das Ersatzteil übersteigt leider den Preis eines neuen Druckers, weshalb sich eine Reparatur nicht lohnt."
anstiftung_2434,anstiftung,DEU,14,Printhead failure,Printer/scanner,HP,Fixed,????,2016-11-17,de,Die Besitzerin hatte die schwarze Patrone selbst nachgefüllt. Allerdings war der Druckkopf komplett eingetrocknet. Glücklicherweise ist bei ihrem Modell der Druckkopf in der Patrone integriert und kann somit mit einer neuen Patrone gleich erneuert werden.
anstiftung_2444,anstiftung,DEU,14,Printhead failure,Printer/scanner,Unknown,Unknown,????,2016-10-25,de,"Er druckte nicht mehr. Letztendlich haben wir einen defekten Druckkopf festgestellt. Ob die Reparatur lohnt, ist fraglich."
anstiftung_2460,anstiftung,DEU,14,Printhead failure,Printer/scanner,Unknown,Unknown,????,2016-09-01,de,"Er zeigte beharrlich eine Fehlermeldung an. Alle Versuche, das zurückzusetzen, klappten nicht. Der Fehler war ein defekter Druckkopf. Der Besitzer wird ihn als Ersatzteilspender aufheben."
anstiftung_2730,anstiftung,DEU,14,Printhead failure,Printer/scanner,Unknown,Unknown,????,2014-09-17,de,"Er druckte leider nicht mehr.Nach einigen Reparaturversuchen durch Rücksetzten des Fehlers und Ausbau und Reinigung des Druckkopfes mussten wir leider feststellen, dass das Gerät ohne einen neuen Druckkopf (leider sehr teuer) nur noch ein Scanner bleiben wird."
anstiftung_4330,anstiftung,DEU,14,Printhead failure,Printer/scanner,HP,End of life,2016,2020-01-04,de,Druckkopf wird nicht mehr erkannt
anstiftung_5147,anstiftung,DEU,14,Printhead failure,Printer/scanner,HP,Unknown,????,2020-03-10,de,Druckkopf Fehlercode
fixitclinic_481,Fixit Clinic,USA,14,Printhead failure,Printer/scanner,epson,Unknown,2013,2019-08-12,en,printer ~ Heads dried up
rcint_11652,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,Fixed,????,2018-11-23,nl,B200 foutmelding
rcint_12550,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,Repairable,2014,2018-12-08,nl,Geeft foutmelding over printkop
rcint_14618,Repair Café International,NLD,14,Printhead failure,Printer/scanner,HP,Fixed,????,2019-02-11,nl,print niet meer na printkop vervanging
rcint_16648,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,Fixed,2015,2019-04-06,nl,Print niet Melding B200
rcint_1903,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,End of life,2008,2017-08-26,nl,mogelijk printerkop
rcint_20283,Repair Café International,GBR,14,Printhead failure,Printer/scanner,HP,Fixed,????,2019-07-27,en,Printer head
rcint_21281,Repair Café International,NLD,14,Printhead failure,Printer/scanner,HP,Fixed,2014,2019-09-07,nl,melding printkop beschadigd
rcint_2215,Repair Café International,NLD,14,Printhead failure,Printer/scanner,HP,End of life,2015,2017-09-09,nl,printerkop kapot
rcint_2226,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,Repairable,2014,2017-09-09,en,printerkop
rcint_23195,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,End of life,????,2019-10-12,nl,Geeft nu signaal dat printkop veranderd is.
rcint_23979,Repair Café International,GBR,14,Printhead failure,Printer/scanner,Unknown,Fixed,????,2019-10-27,en,Printer head faulty
rcint_2771,Repair Café International,NLD,14,Printhead failure,Printer/scanner,HP,End of life,????,2017-10-17,nl,printkop stuk
rcint_3314,Repair Café International,NLD,14,Printhead failure,Printer/scanner,HP,End of life,2010,2017-11-11,en,Printerkop is defect
rcint_3508,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,End of life,2012,2017-11-25,nl,snaar misschien verschoven?
rcint_6760,Repair Café International,NLD,14,Printhead failure,Printer/scanner,Canon,End of life,????,2018-05-05,nl,B200 foutmelding
rcwales_267,Repair Cafe Wales,GBR,14,Printhead failure,Printer/scanner,Unknown,Fixed,????,2017-11-01,en,Printer cartridge not moving
rcwales_89,Repair Cafe Wales,GBR,14,Printhead failure,Printer/scanner,Unknown,End of life,????,2017-06-01,en,Printer Printer head?
restart_3202,The Restart Project,ITA,14,Printhead failure,Printer/scanner,Epson,End of life,????,2016-08-28,it,Testina ko
restart_7370,The Restart Project,GBR,14,Printhead failure,Printer/scanner,Canon,End of life,????,2018-03-03,en,"Print-head warning light. A restarter cleaned the print-head with alcohol, but the printer would not accept it. Theorised to be a programmed failure on the print-head chip, requiring a replacement part. Repairable, but likely discarded over part cost."
restart_7372,The Restart Project,GBR,14,Printhead failure,Printer/scanner,HP,End of life,????,2018-03-03,en,"Error code for print head / ink system failure. A restarter cleaned the print-head with alcohol, but the printer would not accept it. Theorised to be a programmed failure on the print-head chip, requiring a replacement part. We found instructions for a factory reset on Youtube, but they did not work for us. Repairable, but likely discarded over part cost."
restart_7768,The Restart Project,GBR,14,Printhead failure,Printer/scanner,Unknown,End of life,????,2018-04-07,en,heads need aligning
restart_8806,The Restart Project,GBR,14,Printhead failure,Printer/scanner,Unknown,End of life,2013,2018-07-21,en,Not working - printer head damaged and couldn't be fixed.
anstiftung_3362,anstiftung,DEU,15,Scanner,Printer/scanner,HP,Unknown,????,2019-07-04,de,"Scannermechanik macht laute Geräusche.Wie sich herausstellte, wurde die Referenzfahrt des Schlittens innerhalb der Scannereinheit beim Starten nicht korrekt ausgeführt. Wir studierten ausgiebig die Funktionsweise des Gerätes, konnten aber nicht erkennen, mit welcher Sensorik die Referenzposition detektiert wird. Auch eine Reinigung der Optik, über die eventuell Positionsmarken erkannt werden, brachte nicht den gewünschten Erfolg. Letztlich ließ sich die Fehlerursache nicht ermitteln. Der Besitzer wird das Gerät zunächst als Drucker weiternutzen und zu gegebener Zeit fachgerecht entsorgen."
anstiftung_5113,anstiftung,DEU,15,Scanner,Printer/scanner,Unknown,End of life,????,2020-03-08,da,"Kopierfunktion defekt, Scansensor"
fixitclinic_601,Fixit Clinic,USA,15,Scanner,Printer/scanner,FUJITSU,Unknown,????,2020-01-14,en,A Scanner 
rcint_12121,Repair Café International,NLD,15,Scanner,Printer/scanner,Maginon,Fixed,2000,2018-12-01,nl,negatieven en foto's kunnen niet meer worden gescand
rcint_26418,Repair Café International,NLD,15,Scanner,Printer/scanner,HP,Fixed,2015,2019-12-07,nl,wil niet meerdere papieren scannen
rcint_27503,Repair Café International,NLD,15,Scanner,Printer/scanner,HP,Fixed,????,2020-01-04,nl,Scanner geeft foutmelding
rcint_32222,Repair Café International,NLD,15,Scanner,Printer/scanner,HP,End of life,????,2020-09-28,nl,scant en kopieertniet
rcwales_1471,Repair Cafe Wales,GBR,15,Scanner,Printer/scanner,Unknown,Repairable,????,2019-10-01,en,scanner not working
rcwales_1925,Repair Cafe Wales,GBR,15,Scanner,Printer/scanner,Unknown,End of life,????,2019-10-01,en,Printer / scanner stopped working
restart_15844,The Restart Project,GBR,15,Scanner,Printer/scanner,HP,Repairable,2017,2019-11-16,en,scanner faulty
restart_16499,The Restart Project,GBR,15,Scanner,Printer/scanner,HP,Fixed,2010,2020-01-18,en,Not scanning.  Installed new driver.
restart_2451,The Restart Project,GBR,15,Scanner,Printer/scanner,Canon,Fixed,????,2016-03-29,en,Scanner. Ticking noise and spoiled image - debris removed from inside
restart_4597,The Restart Project,ESP,15,Scanner,Printer/scanner,Unknown,Repairable,????,2017-03-22,en,Scanner - lights up but does not go
