id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
anstiftung_2553,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Fixed,,5073,2016-02-04,"Eine Katze lief über die Notebook-Tastatur, erschrak und riss eine Taste heraus.Wir konnten sie wieder anbringen und nun steht ihm wieder das gesamte Alphabet zur Verfügung."
anstiftung_2555,anstiftung,DEU,"Unterhaltungselektronik ~ Lautsprecher(boxen)","Hi-Fi separates",Unknown,????,Fixed,,5073,2016-01-21,"Ein Besucher brachte 2 Bausätze für Lautsprecher-Frequenzweichen mit und brauchte unsere Hilfe, da er keine Erfahrung mit Löten hatte. Nach einer kurzen Unterweisung konnte er dann seine Weichen selbst zusammenbauen."
anstiftung_2556,anstiftung,DEU,"Unterhaltungselektronik ~ Lautsprecher(boxen)","Hi-Fi separates",Unknown,????,Unknown,,5073,2016-01-21,"Sie schwächelte nach kurzer Betriebszeit und brachte nebst leiser Musik auch Störgeräusche heraus. Nach dem Zerlegen mussten wir feststellen, dass das Innenleben deutlich komplizierter aufgebaut war, als erwartet. In dem Teil steckte fast ein Computer mit digitalem Signalprozessor. Da waren wir (ohne Schaltungsunterlagen) leider schnell am Ende unseres Lateins und empfahlen einen Reparaturversuch beim Hersteller."
anstiftung_2557,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Fixed,,5073,2016-01-21,"Modellhubschrauber flog nicht mehr lange.Der Akku war verschlissen und wir wechselten den Akkupack.Dann flog er wieder wie am ersten Tag."
anstiftung_2558,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Unknown,????,Fixed,,5073,2016-01-07,"Es trat schon mehrfach Papierstau auf. Nun ließ sich das Papier nicht mehr ohne Eingriff herauslösen. Beim Auseinandernehmen stellten wir als wahrscheinlichste Ursache eine verschmutzte Schiene in der Fixiereinheit fest. Nach Reinigung und Entfernung der letzten Papierreste lief das Gerät wieder anstandslos."
anstiftung_2559,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",Unknown,????,Fixed,,5073,2016-01-07,"Sie funktionierte nicht mehr. Auch hier brachte eine gründliche Reinigung der Mechanik den erhofften Erfolg."
anstiftung_2560,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",Unknown,????,Fixed,,5073,2016-01-07,"Sie funktionierte nicht mehr. Auch hier brachte eine gründliche Reinigung der Mechanik den erhofften Erfolg."
anstiftung_2561,anstiftung,DEU,"Elektro Sonstiges ~ Bügelstation","Small home electrical",Unknown,????,Fixed,,5073,2016-01-07,"Es stieß keinen Dampf mehr aus. Aufgrund starker Verkalkung waren die Leitungen im Geräteinneren vollständig verschlossen. Die mechanische Entfernung der Ablagerungen brachte Abhilfe. Zur Vermeidung oder Verzögerung eines erneuten Verschlusses empfehlen wir entionisiertes bzw. destilliertes Wasser. Das Kondenswasser von Wäschetrocknern lässt sich dafür verwenden."
anstiftung_2562,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates",Unknown,????,Fixed,,5073,2016-01-07,"Es reagierte der durch den Tonarm ausgelöste An/Aus-Schalter nur noch sporadisch. Die Reinigung der elektrischen Kontaktflächen beseitigte das Problem."
anstiftung_2563,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Fixed,,5073,2015-12-17,"Sie ließ ab und zu mal ein paar Stiche aus. Der Nähfußheber ließ sich zwar bewegen, aber der Nähfuß folgte der Bewegung nicht richtig. Dadurch wurde der Stoff beim Nähen nicht korrekt in der Bewegung geführt, was zum Aussetzen führte. Eine Reinigung und Schmierung der Mechanik brachte dann den erwünschten Erfolg."
anstiftung_2564,anstiftung,DEU,"Unterhaltungselektronik ~ Lautsprecher(boxen)","Hi-Fi separates",Unknown,????,Repairable,,5073,2015-12-17,"Er gab laut Besitzerin ein störendes Brummen von sich. Leider konnten wir die Anlage nicht komplett zum Leben erwecken. Es fehlten an einem Lautsprecher zwei Anschlüsse. Es gab ein Kabelende an dem der Stecker fehlte. An anderer Stelle war die Buchse ins Gehäuse gefallen. Der Subwoofer funktionierte aber, die Versorgungsspannung für die Lautsprecher war da und auf Berührung des Line-In-Eingangs reagierte er mit einem Brummen. Die Besitzerin schaut nochmal nach den technischen Unterlagen, besorgt die Steckverbinder und meldet sich dann wieder."
anstiftung_2565,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,????,Repairable,,5073,2015-12-17,"Er wurde zwar heiß, aber er dampfte nicht. Wir haben das Gerät komplett zerlegt – alles total verkalkt! Damit reichte die erzeugte Wärme nicht mehr, um das Wasser zu verdampfen. Die Besitzerin hat das Gerät so demontiert mitgenommen und behandelt es zu Hause mit Entkalker. Wir sehen uns also bald wieder."
anstiftung_2566,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",Unknown,????,Fixed,,5073,2015-12-17,"Er spulte die Kassette nicht mehr - weder vor, noch zurück. Beim Test ohne Kassette haben wir gemerkt, dass sich da etwas drehen will. Das Auseinandernehmen war nicht so einfach, weil uns das Werkzeug dafür fehlte. Wir haben ihn aber doch auseinanderbekommen, den Antriebsriemen gewechselt und nun spielt er wieder."
anstiftung_2567,anstiftung,DEU,"Haushaltsgeräte ~ Waschmaschine","Large home electrical",Unknown,????,Repairable,,5073,2015-12-17,"Bei der Waschmaschine vom Louisenkombinat sollte das Abpumpen hier nicht mehr funktionieren. Auf der Suche nach dem Flusensieb sind wir nicht fündig geworden. Nachdem die Seitenwand abgeschraubt war, sahen wir, dass der Antriebsriemen daneben hing! Riemen drauf, Wasser rein, Abpumpen ein – pumpt ab! Test mit Waschprogramm, beim Ablauf alles ok, nur das Wasser bleibt kalt. Beim Durchmessen der Heizung haben wir keinen Durchgang gemessen, also war diese defekt."
anstiftung_2568,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Fixed,,5073,2015-12-03,"Er funktionierte immer nur beim ersten Durchgang. Die nächsten Scheiben wollte er partout nicht mehr bei sich behalten. Wir untersuchten den Verriegelungsmechanismus und justierten den Haltemagneten nach, der bei steigender Temperatur nicht mehr gut hielt."
anstiftung_2569,anstiftung,DEU,"Elektro Sonstiges ~ Rasenmäher","Small home electrical",Unknown,????,Unknown,,5073,2015-12-03,"Funktionierte nicht mehr.Es war die Motorwicklung durchgebrannt, was leider in Ermangelung eines Ersatzteils das Aus für das Gerät bedeutete"
anstiftung_2570,anstiftung,DEU,"Haushaltsgeräte ~ Bügeleisen",Iron,Unknown,????,Fixed,,5073,2015-12-03,"Es funktionierte nicht mehr zuverlässig.Es hatte einen Wackelkontakt in der Zuleitung. Diese konnten wir einkürzen und neu anbringen."
anstiftung_2571,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Fixed,,5073,2015-12-03,"Fortsetzung vom 19.11.2015:Nun konnten wir den mitgebrachten Stecker und die Kupplung anbringen, um das Gerät wieder zuverlässig mit Strom zu versorgen."
anstiftung_2572,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Unknown,????,Repairable,,5073,2015-12-03,"Funktionierte nicht mehr.Wir haben sie untersucht und eine Liste mit Bauteilen erstellt, die defekt sind und besorgt werden müssen, bevor die Reparatur weitergehen kann."
anstiftung_2573,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,Fixed,,5073,2015-12-03,"Funktionierte nicht mehr.Es waren die Kabelschuhe am Schalter zerbrochen und gaben keinen Kontakt mehr. Mangels Ersatzteil löteten wir die Kabel direkt am Schalter an und reinigten den verzunderten Schalter gleich mit. Nun bringt er wieder zuverlässig Flüssiges zum Kochen."
anstiftung_2574,anstiftung,DEU,"Haushaltsgeräte ~ Mikrowelle","Large home electrical",Unknown,????,Repairable,,5073,2015-12-03,"Beleuchtung und Drehbewegung des Tellers funktionierten, aber sie erwärmte nichts mehr.Im Hochspannungsteil war eine Sicherung defekt. Wenn der Besitzer mit einer Ersatzsicherung (besonderes Teil für 5 Kilovolt!) wiederkommt, können wir hier weitermachen."
anstiftung_2575,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Unknown,????,Unknown,,5073,2015-12-03,"Bei der ging außer der Standby-LED nichts mehr.Wir konnten noch keine Ursache finden und mussten die Arbeiten mangels Zeit auf das nächste Mal vertagen."
anstiftung_2576,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Unknown,????,Fixed,,5073,2015-11-19,"Der CD-Laufwerkschlitten manchmal nicht mehr herausfuhr. Wir schmierten die Mechanik und wechselten den Antriebsriemen."
anstiftung_2577,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Repairable,,5073,2015-11-19,"Es ließ sich nicht mehr laden. Die Netzteilbuchse im Laptop war zerbrochen und ein Draht abgerissen. Wir haben die Buchse geklebt und den Draht wieder angelötet. Damit ging es erst einmal wieder, war aber auf Bewegung sehr anfällig (kein Kontakt mehr zum Stecker, wahrscheinlich ausgeleiert). Der Besitzer versucht, eine neue Buchse zu bekommen und wir können sie das nächste Mal tauschen. Alternativ gäbe es noch die Möglichkeit, eine neue Buchse nach außen zu verlegen."
anstiftung_2578,anstiftung,DEU,"Elektro Sonstiges ~ Steckdosenleiste","Small home electrical",Unknown,????,Fixed,,5073,2015-11-19,"Hier wollte der Sklave nicht mehr den Befehlen des Meisters gehorchen. In der Stromversorgung war ein Elektrolytkondensator defekt. Diesen haben wir ausgetauscht – nun funktioniert sie wieder."
anstiftung_2579,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",Unknown,????,Fixed,,5073,2015-11-05,"Er hatte eine sehr lange Startzeit und wollte keine DVDs mehr abschließen. Nach der Demontage suchten wir nach offensichtlichen Defekten und vermuteten eine unsichere Stromversorgung aufgrund gealterter Elektrolyt-Kondensatoren im Netzteil. Diese wechselten wir alle aus. Ob sich der gewünschten Erfolg einstellt, wird der Besitzer zu Hause testen."
anstiftung_2580,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Unknown,????,Fixed,,5073,2015-11-05,"Es zeigte aber keine Rührung mehr. Wir zerlegten es und stellten einen losen Kontakt am Motor fest, den wir wieder anlöteten und so das Gerät reparieren konnten."
anstiftung_2581,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Fixed,,5073,2015-11-05,"Man hatte die Wahl zwischen richtig laut und sehr leise. Wir haben es auseinandergenommen und hatten so auch einen Einblick in die Herstellungsart vor vielen Jahrzehnten. Das Lautstärke-Potentiometer war schnell ausgebaut, gereinigt und wieder eingesetzt. Nun kann die Lautstärke wieder fein abgestimmt werden. Bei der Gelegenheit wurde auch gleich die Antenne befestigt, die schon etwas locker war."
anstiftung_2582,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Unknown,,5073,2015-11-05,"Er lief nur noch, wenn ein an ihn angeschlossenes Gerät betrieben wurde. Ein Solo-Betrieb war nicht mehr möglich. Wir haben die Steuerungsschaltung untersucht und die Schalter kontrolliert, konnten den Fehler aber aufgrund der fehlenden Zeit nicht finden. Beim nächsten Mal könnten wir weitermachen."
anstiftung_2583,anstiftung,DEU,"Unterhaltungselektronik ~ Fernseher","Flat screen",Unknown,????,Fixed,,5073,2015-10-15,"Funktionierte nicht mehr. Bei der Fehlersuche stellten wir eine durchgebrannte Sicherung fest und wechselten sie. Nun flimmert die Kiste wieder."
anstiftung_2584,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Unknown,????,Unknown,,5073,2015-10-15,"Sie hatte einen Fehler im Objektiv, den wir leider nicht beheben konnten."
anstiftung_2585,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Repairable,,5073,2015-10-15,"Es lief die Mechanik von Nadel und Unterfadenführung nicht mehr synchron. Aufgrund der Kürze der Zeit konnten wir das nicht reparieren, aber beim nächsten Mal schaffen wir das bestimmt."
anstiftung_2586,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Unknown,????,Fixed,,5073,2015-10-15,"Funktionierten nicht mehr zuverlässig.Sie hatten einen Kabelbruch am Stecker - dort haben wir einen neuen Stecker angelötet."
anstiftung_2587,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Fixed,,5073,2015-10-15,"Saugte nicht mehr.Beim Zerlegen überprüften wir alle Steckverbindungen und steckten sie neu, dann ging er wieder. War wohl ein Kontaktproblem."
anstiftung_2588,anstiftung,DEU,"Elektro Sonstiges ~ Aktenvernichter","Paper shredder",Unknown,????,Unknown,,5073,2015-10-01,"Er hatte sich an zu viel Papier verschluckt und versagte seinen Dienst. Nachdem wir ihn auseinandergenommen und das verstopfende Papier entfernt hatten, funktionierte er immer noch nicht. Wir mussten leider feststellen, dass das Schneckenrad des Motors (aus Metall) das nächste Zahnrad (aus Plastik) abgefräst hatte. Da war leider nichts mehr zu machen."
anstiftung_2589,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Repairable,,5073,2015-10-01,"Es funktionierte der Schalter nicht mehr, was sich bei näherem Betrachten als fehlendes mechanisches Teil (Drücker) herausstellte. Wir hatten kein passendes Teil da, gaben dem Besitzer aber einige Ideen mit auf den Weg, woraus er so einen Drücker basteln könnte."
anstiftung_2590,anstiftung,DEU,"Haushaltsgeräte ~ Haarschneidemaschine","Hair & beauty item",Unknown,????,Fixed,,5073,2015-10-01,"Er funktionierte nicht mehr.Nach einer Grundreinigung klappte es wieder."
anstiftung_2591,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Fixed,,5073,2015-10-01,"Fortsetzung vom 10.9.2015:Es wurde die defekte Drehzahlregelung überbrückt, damit das Gerät zwar nun immer mit Höchstdrehzahl, aber immerhin funktioniert."
anstiftung_2593,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,"Black & Decker",2009,Unknown,,5073,2015-10-01,"Er ließ sich nicht mehr aufladen.Wir haben die Akkus überprüft. Mehrere Zellen waren defekt und ließen sich nicht mehr aufladen. Leider ist die Empfehlung des Herstellers in diesem Fall, das Gerät fachgerecht zu entsorgen, was völlig unnötig ist! Wenn der Besitzer mit den nachgekauften Akkuzellen wiederkommt, können wir das Akkupack austauschen und das Gerät reparieren."
anstiftung_2594,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Unknown,,5073,2015-09-17,"Er wurde untersucht, schien aber dann bei näherer Betrachtung einfach wieder zu funktionieren. Das muss der Besitzer weiter beobachten."
anstiftung_2595,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Unknown,????,Fixed,,5073,2015-09-17,"Der CD-Player erkannte keine CDs mehr.Wir haben nach dem Auseinandernehmen die Optik gereinigt. Leider konnten wir ihn nicht testen, da keine CD zur Verfügung stand. (Daher: am besten immer auch mitbringen!)"
anstiftung_2596,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Fixed,,5073,2015-09-17,"Er funktionierte nicht mehr. Wir fanden ein von der Platine abgebrochenes Kabel und konnten es wieder angelöten."
anstiftung_2597,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Unknown,,5073,2015-09-17,"Ihr ging leider kein Licht mehr auf. Wir haben sie eingehend untersucht, konnten aber den Fehler auf der Leiterplatte nicht finden. Damit ist dieses Gerät für uns leider nicht zu reparieren gewesen."
anstiftung_2598,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Fixed,,5073,2015-09-17,"zwei defekten Handreglern konnten wir fehlerhafte Federelemente ausfindig machen und wieder instandsetzen."
anstiftung_2599,anstiftung,DEU,"Elektro Sonstiges ~ Nähmaschine","Sewing machine",Unknown,????,Fixed,,5073,2015-09-17,"Bei einer scheinbar defekten Nähmaschine war nur ihre Nadel krumm.Eine neue gerade Nadel brachte sie wieder zum Laufen."
anstiftung_2600,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Unknown,????,Fixed,,5073,2015-09-17,"Er zeigte beim Abspielen einen guten Ton, aber Aussetzer und Rauschen im Bild. Deshalb haben wir das Gerät geöffnet, die Tonköpfe und Kabelsteckverbinder gereinigt und mehrfach gesteckt. Danach lief er wieder, sogar besser denn je (nach Aussage des Besitzers)."
anstiftung_2601,anstiftung,DEU,"Elektro Sonstiges ~ Telefon",Mobile,Unknown,????,Unknown,,5073,2015-09-03,"Ein GSM-Telefon (so etwas wie ein stationäres Mobiltelefon) hatte beim Gespräch ständig Aussetzer und Tonstörungen. Im Gerät befanden sich keine Kontakte; die einzige Schwachstelle waren die Stecker des Spiralkabels zwischen Hörer und Gerät. Wir reinigten die Kontaktfähnchen und ein Testanruf zeigte den Erfolg."
anstiftung_2602,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Unknown,,5073,2015-09-03,"Es versagte plötzlich vollständig seinen Dienst. Wir testeten das Netzteil und suchten nach augenscheinlichen Defekten oder Kontaktschwierigkeiten, aber fanden den Fehler leider nicht."
anstiftung_2603,anstiftung,DEU,"Handy / Smartphone / Tablet ~ Mobiltelefon",Mobile,Unknown,????,Unknown,,5073,2015-09-03,"Mobiltelefon mit Wasserschaden ließ sich nicht mehr einschalten."
anstiftung_2604,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Unknown,,5073,2015-09-03,"Es funktionierte nicht mehr.Wir fanden keinen Fehler."
anstiftung_2605,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Fixed,,5073,2015-09-03,"Es drehte sich nicht mehr. Das Steckernetzteil hatte den Geist aufgegeben und mit einem anderen zum Testen funktionierte es. Die Besucherin wird nach dem Kauf eines Ersatz-Netzteils wieder viel Freude an dem Gerät haben."
anstiftung_2606,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",RFT,????,Fixed,,5073,2015-09-03,"Es funktionierte außer der Skalenbeleuchtung nichts mehr. Nach dem Aufschrauben sagte uns ein kurzer Blick auf die Sicherungen, dass eine durchgebrannt war. Der Vergleich mit der Leiterplattenbeschriftung zeigte, dass eine empfindlichere Sicherung als vorgesehen eingesetzt war und dies den Ausfall wohl erklärt. Mit der richtigen neuen Sicherung konnten wir das Gerät wiederbeleben."
anstiftung_2607,anstiftung,DEU,"Haushaltsgeräte ~ Espressokocher","Coffee maker",Unknown,????,Fixed,,5073,2015-09-03,"Er machte Geräusche wie ein Flugzeug. Wir brauchten erst einmal einige Zeit, um zu verstehen, wie das Gerät funktionieren soll. Aber dann fanden wir einen Bruch an einem rotierenden Plasikteil, das am Gehäuse schabend diesen Lärm erzeugte. Den Bruch haben wir geklebt und der Geräuschpegel war danach deutlich niedriger."
anstiftung_2608,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Repairable,,5073,2015-09-03,"Er wurde nicht mehr heiß.Wir haben angefangen, konnten sie aber leider nicht fertigstellen. Er hatte eine unterbrochene Heizwendel, beim nächsten Mal gehts weiter."
anstiftung_2609,anstiftung,DEU,"Haushaltsgeräte ~ Toaster",Toaster,Unknown,????,Repairable,,5073,2015-09-03,"Er hielt nicht mehr selbständig unten.Wir haben angefangen, konnten es aber leider nicht fertigstellen. Beim nächsten Mal werden wir fertig."
anstiftung_2610,anstiftung,DEU,"Computer ~ Laptop",Laptop,Acer,????,Unknown,,5073,2018-08-30,"Keine Filmwiedergabe möglich - Zuweisung der Standardprogramm für Medienwiedergabe"
anstiftung_2611,anstiftung,DEU,"Computer ~ Beamer",Projector,Unknown,????,Unknown,,5073,2015-09-03,"Funktionierte nicht mehr."
anstiftung_2612,anstiftung,DEU,"Computer ~ Laptop",Laptop,Unknown,????,Fixed,,5073,2015-07-02,"Die Benutzerin hatte schwierigkeiten mit dem Betriebssystem Linux.Wir konnten bei einigen Fragen helfen und Unterschiede zu Windows erklären."
anstiftung_2614,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Fixed,,5073,2015-07-02,"Hier war der Schlauch beschädigt.Wir kürzten den Schlauch und brachten ihn neu an."
anstiftung_2615,anstiftung,DEU,"Unterhaltungselektronik ~ Receiver","Portable radio",Unknown,????,Fixed,,5073,2015-06-18,"Das Gerät ging nicht mehr zuverlässig an.Wir fanden einen defekten Elektrolytkondensator im Netzteil, der ausgetauscht wurde.Der Besitzer lötete den auch selbst ein."
anstiftung_2616,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Unknown,????,Repairable,,5073,2015-06-18,"Es spielte keine Kassetten mehr ab.Wir untersuchten es und stellten ein kaputtes Zahnrad fest. Wenn die Besitzerin mit einem Ersatzteil wiederkommt, können wir dem Gerät wieder auf die Sprünge helfen."
anstiftung_2617,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,5073,2015-06-18,"Leuchtete nicht mehr.Wir behoben eine Kontaktschwierigkeit."
anstiftung_2618,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,5073,2015-06-18,"Funktionierte nicht mehr. Nachdem der Schalter gereinigt war, ging sie wieder."
anstiftung_2619,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",AKA,????,Fixed,,5073,2015-06-18,"Funktionierte nicht mehr.Nach einer gründlichen Reinigung des Geräts und des Schalters ging sie wieder."
anstiftung_2620,anstiftung,DEU,"Computer ~ Router","PC accessory",AVM,????,Fixed,,5073,2015-06-18,"Sie hatte auch ihren Dienst versagt und zeigte kein Lebenszeichen mehr. Dort war allerdings das externe 12V-Netzteil defekt und mit unserem Universal-Netzteil (zum Testen angesteckt) leuchteten alle Status-Lämpchen wieder auf."
anstiftung_2621,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Fixed,,5073,2015-06-18,"2 Deckenstrahler wurden durch Auslöten zweier defekter Einzel-LEDs wieder funktionstüchtig gemacht."
anstiftung_2622,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Unknown,????,Repairable,,5073,2015-06-04,"Sie gab ein klackerndes Geräusch von sich und spielte keine Audio-Kassetten mehr ab.Nachdem wir das Gerät zerlegt hatten, konnten wir sehen, dass die Antriebsriemen (Peesen) ihre Spannung verloren hatten und keine Kraftübertragung mehr ermöglichten. Wenn die Besucherin das nächste Mal mit neuen Riemen wiederkommt, können wir das Gerät reparieren."
anstiftung_2623,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Unknown,????,Repairable,,5073,2015-06-04,"Es lag ein Wasserschaden vor und der Motor tat nichts mehr. Wir haben das Gerät auseinandergenommen und den Motor untersucht. Leider lag ein Kurzschluss vor, der sich nicht beheben ließ. Der Besucher schaut sich nach einem Ersatzmotor um und wenn das klappt, können wir den Staubsauger wiederbeleben."
anstiftung_2624,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Repairable,,5073,2015-06-04,"Fortsetzung vom 21.5.2015:Wir haben das Netzteil nun doch geöffnet. Innen hatte sich ein Draht gelöst, den wir wieder anlöteten, um die generelle Ladefunktion der Spielkonsole zu testen. Alles lief gut. Dann haben wir das Kabel vom Netzteil getrennt, weil es aus Sicherheitsgründen so nicht mehr betrieben werden kdurfte. Wenn der Besucher das nächste Mal einen USB-Stecker mitbringt, können wir aus dem Restkabel ein USB-Ladekabel bauen."
anstiftung_2625,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Unknown,1997,Unknown,,5073,2015-06-04,"Er hatte ein schlechtes Druckbild. Die Fehleranalyse ergab eine defekte Ansteuerung der Fixiereinheit - manuell betrieben funktionierte sie gut. Leider konnte die Ansteuerung nicht repariert werden und Ersatzteile sind auch nicht mehr zu bekommen."
anstiftung_2626,anstiftung,DEU,"Unterhaltungselektronik ~ Receiver","Portable radio",Unknown,????,"End of life",,5073,2015-06-04,"Der IR-Sensor wurde als Fehlerursache vermutet und ausgewechselt - leider war das nicht die Fehlerursache. Der Receiver wird wohl auch weiterhin nur noch über die Fronttasten bedienbar sein."
anstiftung_2627,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Fixed,,5073,2015-06-04,"Sie ging gar nicht mehr.Wir fanden einen Wackelkontakt und konnten den beheben."
anstiftung_2628,anstiftung,DEU,"Elektro Sonstiges ~ Körperpflege","Hair & beauty item",Unknown,????,Repairable,,5073,2015-06-04,"Diese war undicht, der Schlauch war total brüchig. Wir empfahlen der Besitzerin, einen neuen Schlauch zu kaufen und wiederzukommen."
anstiftung_2629,anstiftung,DEU,"Haushaltsgeräte ~ Postkartenautomat","Small home electrical",Unknown,????,Repairable,,5073,2015-06-04,"Er harrte schon viele Jahre seiner Instandsetzung.Nach einiger Zeit haben wir die Funktionsweise herausgefunden und sehr über die feinmechanischen Details gestaunt. Wir haben das Innenleben entrostet, Verbogenes gerichtet, Klemmendes beweglich gemacht und nach zwei Stunden spuckte er wieder seine erste Postkarte aus - zwar sehr holprig und mit unterstützendem Klopfen ;-) - aber er hat funktioniert. Bei den nächsten Veranstaltungen werden wir weiter daran arbeiten und versuchen, ihm seine frühere Leichtgängigkeit wiederzugeben."
anstiftung_2630,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Bosch,????,Repairable,,5073,2015-05-21,"Der Motor drehte sich nicht mehr.Wir haben ihn komplett freigelegt und dabei bemerkt, dass der Statorkorb verzogen war - leider irreparabel. Wir haben noch den Tipp gegeben, auf einem Wertstoffhof nach einem vergleichbaren Gerät zu fragen, um kostengünstig an einen Austauschmotors zu kommen."
anstiftung_2631,anstiftung,DEU,"Elektro Sonstiges ~ Spielzeug",Toy,Unknown,????,Repairable,,5073,2015-05-21,"Wir konnten die Funktion aufgrund eines tiefentladenen Li-Ion-Akkus nicht testen. Ein Ladegerät mit amerikanischer Norm (110V/60Hz) konnte mangels Trafo nicht getestet werden und das zweite Netzteil gab kein Lebenszeichen mehr von sich. Da es nicht zerstörungsfrei zerlegt werden konnte, ließen wir es lieber ungeöffnet."
anstiftung_2632,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Unknown,????,Unknown,,5073,2015-05-21,"Hier konnte nur noch ein irreparabler Schaden festgestellt werden. Vermutlich war das externe Steckernetzteil defekt und hat die interne Leiterplatte gegrillt - sie war bereits stark verschmort."
anstiftung_2633,anstiftung,DEU,"Elektro Sonstiges ~ Verstärker","Hi-Fi separates",Unknown,????,Fixed,,5073,2015-05-07,"Die verschiedenen Eingänge ließen sich nicht umschalten.Der Schalter für die Quellenauswahl war defekt. Er wurde gereinigt und versah wieder seinen Dienst. Beim einem Wasserkocher war leider nichts mehr zu machen. Das Heizelement war defekt und ohne passendes Ersatzteil - was es natürlich nicht zu kaufen gibt - ist er ein Fall für den Schrott, leider. Eine Induktionskochplatte wurde gereinigt und geklebt, aber trotzdem konnte sie nicht wieder in Gang gesetzt werden. Einer erlahmten Brotschneidemaschine konnten wir durch einen gereinigten Kollektor wieder auf die Beine helfen."
anstiftung_2634,anstiftung,DEU,"Elektro Sonstiges ~ Verstärker","Hi-Fi separates",Unknown,????,Fixed,,5073,2015-05-07,"Die verschiedenen Eingänge ließen sich nicht umschalten.Der Schalter für die Quellenauswahl war defekt. Er wurde gereinigt und versah wieder seinen Dienst."
