id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
anstiftung_1286,Anstiftung,DEU,German,Mobile,Sony,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Der Akku sollte an dem Smartphone gewechselt werden. Dazu musste das Gerät mit einem Föhn erwärmt und mit speziellem Werkzeug geöffnet werden. Da die Besitzerin die Anleitung dazu bereits im Internet gefunden hatte, konnte sie den Wechsel mit einer helfenden Hand und wachsamem Blick prima allein durchführen."
anstiftung_1287,Anstiftung,DEU,German,Hair & Beauty item,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-08,"Dessen Gehäuse ließ sich leider nicht zerstörungsfrei öffnen und war folglich irreparabel, sodass wir es am Ende bei dem Versuch belassen mussten."
anstiftung_1288,Anstiftung,DEU,German,Small kitchen item,Krups,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Blieb nach dem Einschalten kalt.  Die Spezialschrauben hinderten uns nicht daran, das Gerät zu öffnen. Mit einem Multimeter untersuchten wir Zuleitungskabel, Durchlauferhitzer usw. und fanden eine defekte Thermosicherung. Sie wurde getauscht und das Gerät anschließend wieder ordnungsgemäß zusammengebaut."
anstiftung_1289,Anstiftung,DEU,German,Portable radio,Sony,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,Hatte einen Wackelkontakt an der Netzsteckerbuchse. Wir halfen beim Öffnen des Gerätes und Auslöten der Buchse und zerlegten diese zusammen mit dem Besitzer. Nach einer gründlichen Reinigung der Kontakte wurde sie wieder zusammengebaut und eingelötet. Der mechanische Schalter für die Umschaltung von Batterie- auf Netzbetrieb funktionierte trotzdem nicht. Wir klemmten ihn ab und stellten es fest auf Netzbetrieb.
anstiftung_1290,Anstiftung,DEU,German,Hi-Fi integrated,Harman-Kardon,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Nach dem Einschalten wechslete unmittelbar wieder in den Stand-By-Zustand. Der Besitzer hatte nach eigenen Recherchen im Internet bereits das integrierte Schaltnetzteil im Verdacht. Wir fanden mit dem ESR-Meter mehrere Elektrolytkondensatoren mit auffällig hohem Wert. Der große Stützkondensator am Eingang wurde provisorisch ersetzt, woraufhin sich das Fehlerbild schon nicht mehr zeigte und das Gerät anstandslos einschalten ließ. Mit passenden Ersatzteilen, die nun noch beschafft werden müssen, können wir di"
anstiftung_1291,Anstiftung,DEU,German,Mobile,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Es lief nur noch langsam und der SIM-Kartenslot erkannte keine SIM mehr, was sich ohne passendes Ersatzteil jedoch nicht beheben ließ. Wir empfahlen ihr ein Backup aller Daten und eine Neuinstallation nur der wichtigsten Programme. Außerdem die Beschaffung einer neuen SIM-Halterung, die anstelle der kaputten eingebaut werden kann."
anstiftung_1293,Anstiftung,DEU,German,Desktop computer,Commodore,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Funktionierte nicht mehr zuverlässig und zeigte nur noch Fehlermeldungen an.  Der angezeigte Fehlercode führte zu einem defekten RAM-Speicherbaustein, der schließlich ausgelötet und gegen einen neuen getauscht wurde. Des Weiteren war es auf der Platine stellenweise zu einer Ablösung der Kupferschicht gekommen, weshalb auch einige delaminierte Leiterzüge ausgebessert werden mussten."
anstiftung_1294,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,1978,Fixed,repaircafe-dresden,2019-06-08,"Im Internet gekauft. Das Anschlusskabel war nicht mehr sicher, der Kunststoff war porös.  Wir ersetzten es gegen ein mitgebrachtes Anschlusskabel."
anstiftung_1296,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Es war der Anschlussstutzen für das Saugrohr gebrochen. Mit Zweikomponentenkleber und ein wenig Geduld wurde die Bruchstelle an diesem Kunststoffteil geklebt, sodass es nach dem vollständigen Aushärten hoffentlich wieder seinen Dienst tun sollte."
anstiftung_1297,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Gast benötigte Hilfe beim Bau eines Adapterkabels. Da das Originalnetzteil zu wenig Strom lieferte, hatte er ein neues mit allerdings anderem Ausgangs-Steckverbinder besorgt und wollte für dieses nun ein passendes Anschlusskabel basteln. Die Bauteile dafür hatte er bereits dabei und so zeigten wir ihm, wie die Kontaktschuhe mit dem Kabel gecrimpt, d.h. ganz ohne Löten miteinander verpresst werden können."
anstiftung_1298,Anstiftung,DEU,German,Portable radio,Sony,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Es war der Ton sehr leise. Nach den Recherchen des Besitzers müssen dazu ein paar SMD-Elkos ausgewechselt werden, die wir schon besorgt hatten. Leider war dazu aber dann doch die Zeit zu knapp, sodass wir nur drei Stück wechseln konnten. Hier geht es das nächste Mal weiter."
anstiftung_1299,Anstiftung,DEU,German,Flat screen,Telefunken,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"zeigte kein Bild. Hier haben wir die Elektrolytkondensatoren ermittelt, die unserer Meinung nach gewechselt werden müssen. Wenn die Ersatzteile da sind, geht es mit diesem Gerät weiter."
anstiftung_1300,Anstiftung,DEU,German,Flat screen,Panasonic,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,wir nun endlich die letzten gelieferten Ersatzteile einbauen und die langwierige Reparatur glücklich beenden.
anstiftung_1301,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,Es passierte nichts mehr. Hier war das Heizelement defekt. Leider war das nicht zu reparieren.
anstiftung_1302,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Er ging gar nicht mehr, das Lager war fest. Die Besitzerin versucht, Ersatz zu beschaffen."
anstiftung_1303,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-08,Machte laute Geräusche. Wir konnten nur noch einen irreparablen Lagerschaden feststellen.
anstiftung_1304,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Er hatte gleich mehrere Defekte. Der Akku war tot, der Steckverbinder zum Schallerzeuger korrodiert und am Batteriehalter haben wir noch eine kalte Lötstelle gefunden. Bis auf den Akku konnten wir alles in Ordnung bringen. Einen neuen Akku will die Besitzerin besorgen und einlegen."
anstiftung_1305,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Kein Luftzug mehr im gerät, der für die Trocknung nötig ist. Es war der Lüftermotor durchgebrannt."
anstiftung_1306,Anstiftung,DEU,German,Lamp,Philips,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"ging nicht mehr an. Die gefundene Ursache war ein defekter Schaltnetzteil-IC, den der Besitzer besorgen will."
anstiftung_1307,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Funktionierte nicht mehr. Es war der Dimmer defekt. Den brauchten wir nicht zu reparieren, da die Besucherin sie sowieso nur mit voller Leistung verwenden wollte. Also haben wir diesen überbrückt."
anstiftung_1308,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-08,"Erkannte nur noch wenige CDs. Leider hatte sie keine mit, sodass uns nur selbstgebrannte von uns zur Verfügung standen. Nach der Reinigung der Optik und dem Nachstellen der Verstärkerstufe lief der CD-Teller zwar an, erkannte aber trotzdem keine CD. Ihr bleibt nur, es zu Hause mit Originalen erneut zu versuchen. Ansonsten kann dieses Gerät wohl nur noch der Entsorgung zugeführt werden."
anstiftung_1309,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-08,"Löste beim Einschalten nur die Sicherung aus. Wir nahmen gemeinsam mit dem Besitzer die Bodenplatte auseinander. Im eingebauten Schalters war eine Kontaktzunge verbogen, die für den hohen fließenden Strom auch viel zu klein ausgelegt war. Bedauerlicherweise scheiterten alle unsere Versuche, das dünne Blech zu richten. Der Schalter war im Ganzen nicht ohne Weiteres austauschbar, womit dieser Wasserkocher wohl leider ein Fall für den Schrott ist."
anstiftung_1310,Anstiftung,DEU,German,Vacuum,Vorwerk,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Lief offenbar nicht mehr ganz rund. Der Elektromotor drehte nur sehr unruhig und mit unregelmäßigen Aussetzern. Das deutete auf abgenutzte Bürstenkohlen oder gar einen Defekt an den Rotorwicklungen hin. Aufgrund des äußerst kompakten Designs gestalteten sich Zerlegung und Zusammenbau recht kompliziert und waren dementsprechend zeitraubend. Da sich der Motor selbst nicht auseinandernehmen ließ, mussten wir uns bei der Fehlersuche auf die Untersuchung der Schleifbürsten und Zuleitungskontakte sowie eine Sicht"
anstiftung_1311,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Funktionierte nicht mehr. Wir vermuteten zunächst einen Defekt des darin fest verbauten LED-Leuchtmittels. An einer zweiten Spannungsquelle leuxchtete es. Somit stand fest, dass vielmehr das zugehörige externe Netzteil der Lampe den Geist aufgegeben hatte. Es war nichts Auffälliges zu sehen, wir prüften verschiedene Bauteile und tauschten ein paar Elektrolytkondensatoren mit verdächtig hohem ESR-Wert aus. Letztlich mussten wir aber erfolglos aufgeben, weil sich die genaue Funktion zweier Spezialschaltkreise"
anstiftung_1312,Anstiftung,DEU,German,Vacuum,Bosch,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,Der Kabelaufroller gab nur etwa die Hälfte des Netzkabels her. Wir öffneten das Gerät und stellten eine Verklemmung durch eine unglücklich liegende Kabelschlaufe fest. Die entstand wohl durch zu rasches Aufwickeln auf die Trommel. Das Problem konnte schnell gelöst und das Kabel danach wieder ordentlich aufgerollt werden. Der Sauger ist nun wieder mit dem gewohnten Aktionsradius nutzbar.
anstiftung_1313,Anstiftung,DEU,German,Hi-Fi separates,Dual,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Bei diesem klappte das Ein- und Ausschalten nicht mehr ganz zuverlässig, was wir zunächst auf ein elektrisches Problem zurückführten. Offenbar klemmte aber lediglich die hinter dem Schalter befindliche Betätigungsmechanik und bedurfte nur einer kleinen Schmierung, um wieder reibungslos zu funktionieren."
anstiftung_1314,Anstiftung,DEU,German,Small kitchen item,Siemens,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"nachdem im laufenden Betrieb die Sicherung ausgelöst hatte, blieb das Gerät kalt. Unsere Fehlersuche mit dem Widerstandsmesser ergab hier ein durchgebranntes Heizelement, welches glücklicherweise noch als Ersatzteil beschaffbar ist. Mit diesem werden wir die Reparatur dann beim nächsten Mal abschließen können."
anstiftung_1315,Anstiftung,DEU,German,Small kitchen item,AEG,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"es funktionierten nicht mehr alle Geschwindigkeitsstufen. Nach einer gründlichen Reinigung seiner „Innereien“, insbesondere der Kontakte des Stufenwahlschalters mit einem Glasfaserpinsel, funktionierte das Gerät wieder."
anstiftung_1317,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-08,"Es tat sich nichts mehr, nachdem der Besitzer die Versorgungsspannung verpolt hatte. Wir prüften die Funktion der Schutzdioden und verschiedener Schalttransistoren, konnten aber keinerlei Fehler entdecken. Im ausgebauten Zustand und ohne Schaltplan ließ sich die Baugruppe zudem nicht eingehender testen, sodass wir hier leider nicht helfen konnten."
anstiftung_1318,Anstiftung,DEU,German,Laptop,IBM,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"Der Besucherin arbeitete das Laptop zu langsam. Wir gaben ihr Tipps, wie sie dem Notebook wieder auf die Sprünge helfen kann, nahmen einige Konfigurationen im Browser vor und empfahlen für die Zukunft ein aktuelleres Betriebssystem."
anstiftung_1319,Anstiftung,DEU,German,Small kitchen item,Krups,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"DieBesitzerin hatte aus Versehen zwei unterschiedliche Rührstäbe eingesetzt, die sich nach dem Einschalten verhakten und den Motor blockierten. Nach einem lauten „Knacks“ ging dann gar nichts mehr.  Wir vermuteten zunächst einen Getriebeschaden, stellten nach dem Zerlegen aber fest, dass sich die Motorwelle keinen Millimeter mehr bewegte. Das Getriebe war intakt, doch offenbar hatten durch die Blockade derart hohe Kräfte auf die Welle gewirkt, dass es sie ein gutes Stück aus dem Motorgehäuse herausgezogen h"
anstiftung_1321,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"ließ sich nicht aus dem Stand-By in den Betrieb umschalten. Schuld daran war ein Relais, bei dem die Kontakte verschmutzt waren. Nach der Reinigung funktioniert auch das Gerät wieder."
anstiftung_1322,Anstiftung,DEU,German,Small kitchen item,Rowenta,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,"ließ sich nicht mehr einschalten. Nach der Demontage fanden wir schnell den Fehler: die Betätigung des Bimetall-Einschalters erfolgte durch eine Stange, die auf ein Federblech an diesem Schalter drückt. Allerdings hatte dieses etwas nachgelassen. Nach dem Nachbiegen funktionierte die Mechanik und damit der Kaffeeautomat auch wieder."
anstiftung_1323,Anstiftung,DEU,German,Lamp,Philips,Unknown,????,End of life,repaircafe-dresden,2019-06-08,Fortsetzung vom letzten Mal: Der Besitzer war mit den Ersatzteilen wieder da. Nach dem Tausch konnten wir nun aber auch nur noch den Defekt der 5V-Schiene und der LEDs feststellen. Da können wir nun nichts mehr tun.
anstiftung_1324,Anstiftung,DEU,German,Hi-Fi integrated,Grundig,Unknown,????,Repairable,repaircafe-dresden,2019-06-08,"Der NF-Verstärker war in Ordnung, allerdings funktionierte der Eingangs-Quellenumschalter nicht. Bei der Fehlersuche fanden wir heraus, dass in der Stromversorgung eine Spannung fehlte. Eine lokalisierte defekte Z-Diode besorgte der Besitzer schnell bei Conrad. Leider funktionierte das Gerät damit noch nicht. Für eine weitere Fehlersuche benötigen wir nun aber einen Schaltplan, den der Besitzer besorgen will."
anstiftung_1325,Anstiftung,DEU,German,Hi-Fi separates,Philips,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,Es wurde die Musik immer mit einem Brummen begleitet. Die Ursache war ein defekter Elko im Netzteil. Nach dem Tausch war auch sie wieder in Ordnung.
anstiftung_1326,Anstiftung,DEU,German,Small home electrical,Panasonic,Unknown,????,Fixed,repaircafe-dresden,2019-06-08,Mit dem Telefon-Mobilteil ließen sich keine Gespräche annehmen. Die grüne Taste gab einfach keinen Kontakt. Nach der Reinigung der Kontakte funktioniert es wieder.
anstiftung_1327,Anstiftung,DEU,German,Tablet,Samsung,Unknown,????,Repairable,repaircafe-dresden,2019-06-07,Akku tiefentladen und ließ sich auch nicht mehr mit einem externen Ladegerät aufladen
anstiftung_1328,Anstiftung,DEU,German,Laptop,Medion,Unknown,????,Repairable,repaircafe-dresden,2019-06-07,"An einem Laptop gab es einen Wackelkontakt am Display. Je nach Stellung des Deckels ging es und dann wieder mal nicht. Informativ haben wir das Gerät geöffnet und uns das angesehen. Den Kabelbaum gibt es als Ersatzteil, allerdings ist der Preis ganz schön hoch."
anstiftung_1329,Anstiftung,DEU,German,Printer/scanner,Canon,Unknown,????,Repairable,repaircafe-dresden,2019-06-07,"Der Tischkopierer wollte kein Papier mehr einziehen. Hier haben wir einen Blattmitnehmer als Ursache festgestellt, den der Besucher neu besorgen will."
anstiftung_1330,Anstiftung,DEU,German,Small kitchen item,VEB Elektrogerätewerk Suhl,Unknown,1979,Fixed,repaircafe-dresden,2019-06-07,Das bekannt Rührgerät sagte keinen Mucks mehr. Zuerst war eine Reinigung fällig und dann haben wir noch die defekte Sicherung getauscht
anstiftung_1331,Anstiftung,DEU,German,Mobile,LG Electronics,Unknown,????,Fixed,repaircafe-dresden,2019-06-07,"Micro-USB-Buchse defekt. Eine neue Buchse hatte die Besucherin gleich mitgebracht. Nach dem Tausch ging die Ladefunktion wieder. Ob die Datenübertragung ebenfalls klappt, wird sie zu Hause testen."
anstiftung_1332,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,Es war die Play-Taste verklemmt und nicht mehr zu bewegen. Wir klebten die abgebrochene Taste und nach der Trocknung des Klebers kann der Besitzer wieder den geliebten Weisen auf seinen Kassetten lauschen.
anstiftung_1333,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-07,"Ihm war leider trotz aller Mühen nicht zu helfen. Er förderte kein heißes Wasser, sondern nur heiße Luft nach außen."
anstiftung_1334,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Es kam keine Musik heraus, außer das bekannte Knattern, wenn ein Mobiltelefon in der Nähe angerufen wird. Nach dem Zerlegen und intensiver Fehlersuche konnten wir abgelöste Lötverbindungen zwischen zwei Leiterplatten entdecken, die bei der Montage unter mechanische Spannung gerieten und sich ablösten - Schrott ab Werk! Wir löteten die Stellen nach und das Radio dudelte wieder."
anstiftung_1335,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Bei einer Leuchte war die Glühlampe kaputt gegangen und deren Sockel steckte noch in der Fassung. Nachdem wir diesen mit einer Zange entfernten, kann sich die Lampe nun auf ihr neues Leuchtmittel freuen."
anstiftung_1336,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Er war offensichtlich heruntergefallen, Wir öffnen ihn und entfernten die Splitter einer innen verbauten Glasscheibe. Diese Scheibe scheint verzichtbar, deshalb kann er weiterhin seinen Dienst tun."
anstiftung_1337,Anstiftung,DEU,German,Mobile,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Ihr war die Bedienung ihres Mobiltelefons unklar und wir halfen dabei, verschiedene Symbole und Funktionen zu erklären. Leider nehmen sich offenbar manche Verkäufer großer Handelsketten zu wenig Zeit dafür, ihre Kunden ausreichend zu beraten. Sie hatten diese Kundin nur auf die Bedienungsanleitung verwiesen, die sie aber nicht verstand. Hier schlummert noch viel Potential, mit dem die ""Servicewüste Deutschland"" weiter trockengelegt werden sollte."
anstiftung_1339,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Gestank und Qualm verbreitete er, sobald man ihn ansteckte. Der Besitzer hatte schon selbst die Kohlebürsten gewechselt, weil er nicht mehr richtig funktionierte, aber seitdem ging gar nichts mehr. Wir haben das Gerät genau untersucht und einen Fehler beim letzten Zusammenbau festgestellt. Nachdem dieser beseitigt war und die neuen Kohlen eingesetzt waren, lief der Hobel wieder sehr gut."
anstiftung_1340,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Leider zeigte sie keinerlei Regung. Bei der Fehlersuche haben wir eine in sich gebrochene Lüsterklemme ausgemacht, die wir ersetzen konnten."
anstiftung_1341,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Sie hatte die unschöne Angewohnheit angenommen, ständig ihren eingebauten Lüfter drehen zu lassen, sobald sie mit dem Stromnetz verbunden war. Früher lüftete sie nur bei eingeschalteter Platte. Nach dem Zerlegen haben wir den Schaltplan von der Leiterplatte abgezeichnet, um zu verstehen, wie das Gerät arbeitet. Nach einigen Messungen und Probeläufen konnten wir feststellen, dass der Schalttransistor des Lüfters defekt war und dieser elektronische Schalter ständig geschlossen war. Nach dem Einsetzen eines Er"
anstiftung_1342,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Sie zeigte ein eigenartiges Verhalten: wenn man die Tasten für „Laut“ oder „Leise“ mehrmals schnell hintereinander drückte, wurden auch andere Funktionen wie z.B. der Senderwechsel ausgelöst. Wir tauschten die Tasten gegen andere aus, die weniger benutzt waren. Damit funktionierten die Tasten wieder besser und der Besitzer wird bis zum nächsten Mal testen, ob es dabei bleibt. Dann können wir die Tasten gegen Neue austauschen."
anstiftung_1343,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Bei dem hatte sich der Mitnehmer am Rotor zerlegt. Das wurde geklebt und wir sind sicher, dass er nach dem Aushärten des Klebstoffs wieder in Dienst treten kann."
anstiftung_1344,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-07,"Es funktionierte die Wiedergabe nicht mehr. Das lag zum einen an ausgeleierten Peesen und zum anderen an einer gebrochenen Wiedergabe-Taste. Die Taste haben wir geklebt und die Peesen werden wir beim nächsten Mal einbauen, wenn der Besucher wiederkommt."
anstiftung_1345,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,2009,Fixed,repaircafe-freital,2019-06-07,"Sie wird meistens von einem Notebook mit Musik versorgt. Dabei kam es vor, dass nur noch ein Brumm-Rauschen mit ganz leiser Musik zu hören war. Nach eingehender Untersuchung konnten wir eine gelockerte Lötstelle an der Eingangsbuchse feststellen. Der Hersteller hatte es versäumt, die Buchsen mechanisch mit dem Gehäuse zu verbinden, sodass die Kräfte beim Einstecken des Steckers auf die Lötverbindungen wirkten. Immerhin hat es zehn Jahre gehalten, aber mit einer etwas besseren Konstruktion wäre keine Reparat"
anstiftung_1346,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-07,"Er machte komische Geräusche und zeigte deutliches Bürstenfeuer. Wenn der Besucher das nächste Mal mit neuen Kohlebürsten wiederkommt, können wir bei der Reparatur helfen."
anstiftung_1347,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Der Kocher war undicht, das Wasser kam aus einem Füllstandsröhrchen, dass außen am Edelstahltopf angebracht war, heraus, weil die untere Dichtung undicht war. durch den ständigen Kontakt mit oft heißem Wasser war sie porös geworden. Wir vertauschten sie mit der oberen Dichtung, die noch sehr gut aussah. Dann war der Kocher wieder dicht."
anstiftung_1348,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Es klemmte der Verriegelungsmechanismus des Deckels und wir zeigten dem Besitzer, wo er zu Hause etwas (lebensmittelverträgliches!) Schmiermittel aufbringen kann, damit es besser flutscht."
anstiftung_1349,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-07,"Heizte nicht mehr, die Heizung war durchgebrannt."
anstiftung_1350,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-07,"Es war die Dichtung des abnehmbaren Tanks undicht und wir konnten zumindest Tipps geben, woraus der Besitzer eine neue Dichtung herstellen kann, denn zu kaufen gibt es die nicht mehr."
anstiftung_1351,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-07,Fortsetzung vom letzten Mal:  Es wurden neue Antriebsriemen und die beim letzten Mal geklebte Taste eingebaut. Leider hielt die Klebestelle der Belastung nicht stand und wir tauschten die Taste gegen eine weniger Benutzte im Gerät aus. Das zweite Kassettenteil gab aber noch keine Töne von sich. Hier werden wir bei einer nächsten Veranstaltung nochmal genauer nachsehen.
anstiftung_1352,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Das Bedienfeld, insbesondere der Ein-/Ausschalter, spielten verrückt. Zuerst vermuteten wir einen altersschwachen Schalter und tauschten in gegen einen weniger Benutzen im Gerät aus, aber das löste das Problem leider nicht. Bei genauem Ansehen stellten wir fest, dass eine Befestigung der Bedienleiterplatte beschädigt war und so beim Zusammenbauen immer eine Taste des Bedienfeldes gedrückt wurde. Nachdem das behoben war, funktionierte das Gerät wieder wie gewohnt."
anstiftung_1353,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-07,"Die Fehlersuche an dem Gerät, dass sich nur noch langsam drehte, gestaltete sich sehr schwierig, weil nicht zu erkennen war, wie man es zerstörungsfrei öffnen kann. Nach langem erfolglosen Suchen nach Verrieglungen oder versteckten Mechanismen haben wir uns für die „Aufklopf-Methode“ entschieden, bei der vorsichtig entlang von sichtbaren oder vermuteten Klebekanten mit dem Hammer geklopft wird. Und siehe da, das Gerät öffnete sich! Die Geräteteile waren tatsächlich verklebt worden. Den Konstrukteuren sollte"
anstiftung_1354,Anstiftung,DEU,German,DLSR / Video Camera,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,Es fehlte der Batteriefachdeckel. Diesen bauten wir aus Alu-Blech nach und so kann diese wieder genutzt werden.
anstiftung_1355,Anstiftung,DEU,German,DLSR / Video Camera,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,"Die Besitzerin war der Meinung, der Akku ließe sich nicht aufladen. Wir haben herausgefunden, dass die vermeintlichen Akkus Alkali-Batterien waren, deren Aufladung gefährlich ist. Und auch das vermeintliche Ladegerät passte (zum Glück) nicht zu der Kamera. Wir haben ihr geraten, entweder neue Batterien oder Akkus einzusetzen und ein passendes Ladegerät zu verwenden."
anstiftung_1356,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,Es war das Anschlusskabel gebrochen und wurde neu angelötet.
anstiftung_1358,Anstiftung,DEU,German,Small kitchen item,Siemens,Unknown,????,Repairable,repaircafe-freital,2019-06-07,"Der Schalter verharrte auf der höchsten Position, sodass das Gerät sofort nach dem Einstecken mit voller Kraft loslief. Das ist zwar besser als nichts ;-), kann aber so nicht bleiben. Wir haben das Gerät zerlegt - was nicht so einfach ist, wenn man nicht weiß, wie der einfache Öffnungsmechanismus vorgesehen ist - und einen Bruch in der Schaltermechanik entdeckt. Das Ersatzteil ist noch verfügbar und kann beim nächsten Mal (hoffentlich) eingesetzt werden."
anstiftung_1359,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,Er musste in letzter Zeit erst mit leichten Schlägen zur Zusammenarbeit „überredet“ werden und funktionierte dann gar nicht mehr. Zum einen waren die Übergangskontakte vom Standfuß zur Kanne stark korrodiert und weiterhin war ein Schalter im Inneren etwas „verbrutzelt“. Wir haben Beides gereinigt und nachjustiert.
anstiftung_1360,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-07,"Sie gab Musik nur noch auf einem Kanal wieder. Wir untersuchten das Gerät und denken, dass die Endstufentransistoren defekt sind. Mit Ersatzteilen können wir beim nächsten Mal einen Reparaturversuch starten."
anstiftung_1361,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-07,Fortsetzung vom letzten Mal:  Das Gehäuse haben wir zugeklebt und nun ist es wieder komplett.
anstiftung_1362,Anstiftung,DEU,German,Portable radio,RFT,Unknown,????,Repairable,repaircafe-freital,2019-06-07,"Es war keine Sendereinstellung mehr möglich. Nach eingehender Untersuchung haben wir eine gebrochene Lagerung der Welle am Drehkondensator ausmachen können. Das lässt sich leider nicht reparieren, aber mit einem Ersatzteil können wir das Radio beim nächsten Mal wiederbeleben."
anstiftung_1363,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-07,"Laminiergerät wurde untersucht, weil es angeblich nicht warm wurde. Ein Test zeigte aber, dass es problemlos funktionierte. Wir haben es zerlegt und nach offensichtlichen Fehlern gesucht, doch nichts gefunden. Es muss weiterhin beobachtete werden. Momentan gehen wir eher von einem Bedienfehler aus."
